Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_BAN, time_subproblem_BAN, time_master_BAUl, time_subproblem_BAUl, time_master_BAUe, time_subproblem_BAUe, time_master_BAUD, time_subproblem_BAUD, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCUl, time_subproblem_KCUl, time_master_KCUl, time_subproblem_KCUe, time_master_KCUD, time_subproblem_KCUD, time_master_KCOG, time_subproblem_KCOG, time_master_KCOGL, time_subproblem_KCOGL
21,90,2,600,0.028197,0.00747,0.029965,0.004705,0.027586,0.004395,0.377526,0.02001,0.042597,0.004685,0.173852,0.026052,0.180869,0.028373,0.030735,0.028842,0.03061,0.029258,0.030729,0.007293,0.033582,0.00749,0.039071,0.007441,0.033414,0.031008,0.030921,0.027928
41,90,2,600,0.028169,0.029262,0.032271,0.014672,0.028268,0.014728,0.565584,0.069628,0.039812,0.015221,0.711725,0.071647,0.590575,0.067823,0.040579,0.07469,0.04007,0.072301,0.044735,0.02591,0.049851,0.025158,0.045911,0.025084,0.041786,0.075601,0.039934,0.057276
61,90,2,600,0.030859,0.060142,0.031209,0.031007,0.030135,0.032134,0.597367,0.142466,0.039987,0.03186,1.82923,0.141608,1.62119,0.147431,0.057108,0.140626,0.058738,0.129543,0.055244,0.051867,0.056116,0.052341,0.060388,0.051735,0.055279,0.121495,0.055726,0.130998
81,90,2,600,0.027985,0.102675,0.03043,0.051527,0.02852,0.0513,0.744375,0.263522,0.040455,0.051179,2.94868,0.196795,3.51576,0.233909,0.080301,0.197035,0.075897,0.203438,0.076485,0.089804,0.077871,0.089451,0.080137,0.090007,0.07683,0.224058,0.076407,0.233329
101,90,2,600,0.028157,0.155158,0.02987,0.077763,0.027946,0.078307,1.12903,0.440288,0.041167,0.080432,4.96191,0.337394,4.45469,0.307271,0.105013,0.308881,0.109256,0.262805,0.105933,0.139051,0.102537,0.136794,0.107416,0.137265,0.106757,0.30114,0.102655,0.329419
1,90,2,600,0.113067,0.000425,0.123161,0.000255,0.110528,0.000226,0.102399,0.000213,0.078915,0.00015,0.046284,0.00345,0.045924,0.001845,0.071312,0.003608,0.050852,0.002904,0.063682,0.000454,0.068893,0.00044,0.050062,0.000265,0.045153,0.002916,0.044269,0.002228
21,90,2,600,0.846893,0.045857,0.962292,0.024911,0.858903,0.023601,0.803594,0.022091,1.18691,0.02096,0.157789,0.02658,0.15165,0.028453,0.040143,0.024373,0.037875,0.029037,0.044462,0.007568,0.036495,0.007453,0.04539,0.007577,0.035744,0.027625,0.036101,0.023846
41,90,2,600,0.808778,0.147906,0.914884,0.081045,0.802778,0.079682,0.863343,0.072603,1.36378,0.070849,0.421235,0.080961,0.406287,0.055646,0.044494,0.057356,0.048821,0.064323,0.044757,0.026319,0.045018,0.025989,0.049279,0.025542,0.045339,0.073256,0.044642,0.074462
61,90,2,600,0.718909,0.274653,0.787852,0.142611,0.70133,0.147426,1.09221,0.156099,1.5861,0.157047,0.973186,0.157521,0.897013,0.155652,0.060944,0.128073,0.0634,0.145176,0.060659,0.052577,0.066022,0.05343,0.066911,0.053228,0.060721,0.108706,0.063419,0.14109
81,90,2,600,0.681991,0.46588,0.770326,0.24212,0.678566,0.242934,1.1533,0.266552,1.07481,0.241216,2.11815,0.211244,1.72938,0.200339,0.084804,0.225182,0.082876,0.206268,0.083662,0.091301,0.082894,0.090605,0.087535,0.090929,0.081853,0.224425,0.081709,0.227953
101,90,2,600,1.20442,0.874652,1.17566,0.451161,1.02277,0.439043,1.13061,0.405204,1.58194,0.39945,2.71517,0.271926,2.98007,0.294035,0.10712,0.32351,0.107346,0.302987,0.107712,0.135785,0.105579,0.13612,0.109275,0.136328,0.105651,0.334843,0.105878,0.314554
1,90,2,600,0.031581,0.000227,0.034648,0.000148,0.031232,0.000137,0.067447,0.000243,0.046226,9.9e-05,0.035108,0.002607,0.035383,0.001654,0.025409,0.002362,0.024902,0.002483,0.024881,0.000209,0.049236,0.000268,0.033745,0.000145,0.027448,0.002972,0.02599,0.001786
21,90,2,600,0.061311,0.013099,0.069803,0.006146,0.061993,0.006022,0.07023,0.007502,0.107757,0.007462,0.207374,0.02621,0.193286,0.024224,0.050463,0.036346,0.051737,0.041139,0.052272,0.012007,0.057103,0.012307,0.072187,0.012704,0.052724,0.041366,0.049097,0.039213
41,90,2,600,0.060422,0.043726,0.071136,0.023387,0.060281,0.023189,0.069866,0.022671,0.103298,0.022905,0.869149,0.062884,0.769443,0.07284,0.06318,0.11094,0.075519,0.115231,0.063546,0.040108,0.074327,0.039728,0.092439,0.040487,0.063364,0.114063,0.064002,0.092969
61,90,2,600,0.059822,0.091002,0.066503,0.046206,0.059678,0.046355,0.064931,0.048676,0.097712,0.04698,1.92263,0.138576,1.51661,0.134299,0.089946,0.200044,0.090285,0.202424,0.087969,0.084168,0.09307,0.083879,0.107458,0.083386,0.08654,0.205616,0.08631,0.205256
81,90,2,600,0.060154,0.15745,0.067908,0.07874,0.059519,0.079478,0.081977,0.079996,0.099566,0.080747,2.47632,0.177034,4.96144,0.194523,0.1226,0.292806,0.121801,0.330902,0.118288,0.141037,0.123853,0.141753,0.136651,0.141431,0.1184,0.34188,0.120988,0.3348
101,90,2,600,0.059467,0.235742,0.069012,0.117286,0.058889,0.11766,0.064398,0.118045,0.097246,0.118858,6.92186,0.303228,4.99526,0.30959,0.165166,0.467972,0.162568,0.470969,0.160795,0.219848,0.166845,0.217158,0.180265,0.216253,0.186119,0.509854,0.159587,0.531572
1,90,2,600,0.063282,0.000359,0.075618,0.000192,0.059097,0.00018,0.065212,0.00018,0.071871,0.000161,0.029586,0.002698,0.026754,0.001305,0.026117,0.002133,0.025278,0.002961,0.026429,0.000169,0.027829,0.000211,0.028408,0.000183,0.025363,0.002078,0.026721,0.002027
21,90,2,600,0.113113,0.017752,0.128586,0.009848,0.110728,0.008522,0.179765,0.011054,0.09936,0.007428,0.217599,0.025915,0.184904,0.027465,0.0548,0.042393,0.052413,0.044948,0.049873,0.011237,0.132449,0.022851,0.082857,0.011779,0.056014,0.041801,0.054417,0.040759
41,90,2,600,0.105148,0.05755,0.117361,0.030875,0.102235,0.031107,0.205064,0.04069,0.132741,0.024353,0.920355,0.078384,0.602609,0.070325,0.065162,0.10892,0.06481,0.112008,0.064331,0.039809,0.399513,0.154115,0.081443,0.039392,0.068718,0.112748,0.067314,0.11057
61,90,2,600,0.10692,0.121451,0.12135,0.061781,0.11423,0.061493,0.219008,0.079592,0.107842,0.046163,1.76522,0.135796,1.62335,0.13751,0.087702,0.196934,0.08749,0.164333,0.086894,0.085469,0.135856,0.112498,0.103242,0.081922,0.087758,0.190372,0.087525,0.193033
81,90,2,600,0.107168,0.201332,0.120933,0.103497,0.102165,0.104017,0.168548,0.130455,0.086091,0.077233,3.86164,0.233717,5.79292,0.212198,0.120789,0.302818,0.122252,0.298008,0.119662,0.1407,0.23393,0.242556,0.134144,0.141286,0.119564,0.341087,0.120934,0.319665
101,90,2,600,0.109042,0.312801,0.123524,0.158534,0.106347,0.154091,0.409776,0.27397,0.08789,0.11731,6.40687,0.323608,5.68548,0.261918,0.162938,0.441637,0.163017,0.422368,0.164363,0.216998,0.23189,0.291578,0.174387,0.214177,0.156721,0.447265,0.258637,0.432295
1,90,2,600,0.077317,0.000363,0.068803,0.000209,0.063389,0.000163,0.061814,0.00015,0.078877,0.000163,0.045722,0.003514,0.044632,0.002727,0.045418,0.00388,0.045416,0.003602,0.040783,0.000284,0.044212,0.00027,0.048418,0.000278,0.039954,0.004415,0.041497,0.003717
21,90,2,600,1.98539,0.074086,2.96007,0.039949,1.99442,0.034875,2.42383,0.040723,3.55897,0.033075,0.163942,0.026563,0.197461,0.025465,0.04578,0.025223,0.037504,0.029284,0.04321,0.008043,0.057814,0.007613,0.039992,0.008357,0.035036,0.029571,0.034507,0.020586
41,90,2,600,1.53787,0.227759,2.35931,0.128413,1.53121,0.124089,3.01243,0.139115,4.5761,0.117173,0.37723,0.080354,0.367546,0.07786,0.04639,0.072812,0.049758,0.076641,0.043999,0.026071,0.046253,0.024989,0.055769,0.025118,0.046247,0.070101,0.044944,0.060622
61,90,2,600,2.73639,0.463879,3.14591,0.249546,2.72937,0.250876,2.74486,0.262602,4.22414,0.267563,0.836909,0.159064,0.820826,0.142734,0.059827,0.147247,0.06078,0.141696,0.058877,0.052314,0.060606,0.052561,0.068211,0.052336,0.059353,0.139791,0.059701,0.141955
81,90,2,600,3.44762,0.885441,3.3367,0.462201,3.44557,0.465162,2.47856,0.439574,3.66868,0.414354,1.58863,0.206483,1.33113,0.232398,0.081478,0.218709,0.132649,0.225149,0.084762,0.093077,0.084912,0.093564,0.092039,0.093414,0.090115,0.217184,0.081586,0.210847
101,90,2,600,2.85489,1.261,3.1498,0.644999,2.85967,0.64454,2.78141,0.602577,5.44269,0.650205,2.8134,0.344575,2.51915,0.328569,0.111533,0.274283,0.108925,0.281125,0.114357,0.13673,0.106743,0.137472,0.114593,0.138474,0.105983,0.270976,0.108402,0.270556
1,90,2,600,0.036138,0.000204,0.036691,0.000139,0.038346,0.0001,0.034633,0.000128,0.039436,0.000125,0.033838,0.002572,0.034933,0.001191,0.026368,0.001879,0.026598,0.001623,0.025586,0.000144,0.031849,0.000175,0.031362,0.000167,0.026738,0.002638,0.029607,0.002495
21,90,2,600,0.034311,0.010214,0.038654,0.003818,0.039884,0.005275,0.222561,0.015208,0.043131,0.004474,0.232922,0.019442,0.192763,0.022744,0.031132,0.0277,0.033598,0.028231,0.031903,0.007214,0.142436,0.028592,0.033767,0.008495,0.041898,0.023358,0.039608,0.021228
41,90,2,600,0.042667,0.028414,0.038911,0.015095,0.034858,0.015647,0.247994,0.046817,0.041729,0.015448,1.01637,0.063428,0.819813,0.063665,0.041891,0.067574,0.042664,0.073248,0.041281,0.02535,0.182231,0.083927,0.047532,0.026243,0.042044,0.064168,0.042213,0.059649
61,90,2,600,0.035216,0.059856,0.038002,0.030655,0.038158,0.03033,0.159346,0.079634,0.042055,0.031771,2.45853,0.13327,2.00342,0.126711,0.057519,0.108829,0.057172,0.125574,0.057502,0.05251,0.176371,0.143193,0.065646,0.052555,0.056976,0.138708,0.059454,0.115375
81,90,2,600,0.067736,0.155494,0.07551,0.079751,0.067413,0.079137,0.231391,0.158916,0.092624,0.077902,4.59349,0.23379,6.0626,0.240672,0.122082,0.349619,0.125455,0.341462,0.120066,0.140554,0.288235,0.293823,0.131452,0.14182,0.117075,0.335922,0.116291,0.337247
101,90,2,600,0.065269,0.230683,0.076026,0.117687,0.064369,0.118301,0.159542,0.196777,0.095775,0.118533,7.59573,0.338477,6.17763,0.350645,0.158208,0.470888,0.157107,0.494941,0.159725,0.213684,0.377058,0.447699,0.170034,0.214557,0.155675,0.459679,0.156988,0.456439
1,90,2,600,0.115583,0.000392,0.131566,0.00024,0.114442,0.000238,0.12764,0.000252,0.086336,0.000217,0.028357,0.002338,0.027633,0.001501,0.045884,0.004008,0.04483,0.003416,0.054684,0.000429,0.079412,0.000365,0.045249,0.000483,0.042122,0.004081,0.042589,0.003046
21,90,2,600,1.79684,0.072589,2.08045,0.035048,1.81727,0.034331,0.838803,0.026463,2.02842,0.027441,0.182292,0.026808,0.152775,0.028085,0.036694,0.030832,0.035901,0.030674,0.030447,0.008778,0.030504,0.008808,0.038624,0.008842,0.031089,0.024144,0.032871,0.020254
41,90,2,600,1.31595,0.192729,1.49913,0.103068,1.31789,0.105573,1.25954,0.093276,2.03461,0.092649,0.420397,0.078257,0.36797,0.066046,0.044063,0.077048,0.048911,0.078222,0.040873,0.0264,0.045735,0.025853,0.046425,0.026118,0.041423,0.065175,0.040702,0.070946
61,90,2,600,1.22479,0.391785,1.40656,0.205881,1.22588,0.211682,1.19062,0.19253,1.56161,0.17766,1.28693,0.13652,1.02925,0.14308,0.063213,0.128952,0.05862,0.130762,0.057208,0.054263,0.057828,0.053017,0.062426,0.054397,0.092873,0.147615,0.081349,0.127835
81,90,2,600,1.86059,0.85443,2.16216,0.425216,1.83949,0.426218,0.999074,0.29505,1.75723,0.296114,1.5983,0.215525,1.68365,0.20845,0.077635,0.213134,0.0804,0.195127,0.076429,0.090884,0.077246,0.089637,0.082808,0.090821,0.076895,0.177451,0.077094,0.234776
101,90,2,600,1.77178,1.25623,1.29993,0.519475,1.78284,0.633377,1.06541,0.439625,1.81264,0.440028,2.4853,0.310806,2.37252,0.307565,0.112151,0.332885,0.108105,0.321936,0.103149,0.136585,0.102328,0.137186,0.110122,0.139179,0.102161,0.34449,0.103215,0.341953
1,90,2,600,0.110541,0.000451,0.121052,0.000262,0.104774,0.000246,0.106109,0.000283,0.08831,0.00019,0.032106,0.002814,0.03336,0.002123,0.043723,0.003498,0.076749,0.003853,0.057799,0.000454,0.076801,0.000361,0.052741,0.000316,0.050004,0.003664,0.043001,0.003021
21,90,2,600,1.53052,0.055789,2.12503,0.028436,1.5454,0.030401,1.7093,0.02931,2.34564,0.027524,0.183769,0.022902,0.187184,0.026971,0.033817,0.022484,0.036589,0.026071,0.042235,0.006891,0.035014,0.007475,0.042585,0.007829,0.035568,0.026849,0.036518,0.026053
41,90,2,600,2.30156,0.194477,3.12392,0.118324,2.33311,0.108637,1.93915,0.097068,3.23664,0.106809,0.480068,0.074181,0.411586,0.062527,0.04545,0.068197,0.049698,0.06305,0.044569,0.026193,0.043486,0.025591,0.056603,0.025388,0.044278,0.071362,0.04414,0.073974
61,90,2,600,2.73676,0.437803,2.92479,0.220998,2.56961,0.228339,2.55678,0.216749,2.58747,0.182589,1.33201,0.136362,1.01642,0.144888,0.059152,0.140369,0.063119,0.12083,0.060771,0.052326,0.059145,0.052333,0.065284,0.05148,0.0598,0.137916,0.059188,0.145274
81,90,2,600,2.67952,0.721718,2.88662,0.375329,2.66866,0.380379,2.41921,0.350682,2.37051,0.295269,1.94223,0.241398,1.73534,0.240978,0.079848,0.231356,0.081423,0.182442,0.079593,0.090141,0.079277,0.089881,0.088825,0.089771,0.08034,0.226504,0.08031,0.214904
101,90,2,600,1.83148,0.940127,2.0056,0.480915,1.84998,0.480669,2.39772,0.528305,4.20908,0.571879,2.65675,0.295515,2.983,0.338114,0.11664,0.275442,0.110158,0.290963,0.109802,0.138346,0.106177,0.137265,0.11085,0.137784,0.10729,0.278715,0.109333,0.279469
1,90,2,600,0.035474,0.000241,0.037883,0.000103,0.034471,0.000135,0.03651,0.000116,0.040673,0.000102,0.030785,0.002186,0.03189,0.001201,0.02428,0.002215,0.027885,0.002124,0.026842,0.000189,0.035627,0.000177,0.042228,0.000232,0.028446,0.002118,0.025218,0.002286
21,90,2,600,0.069624,0.014095,0.086704,0.006327,0.066307,0.006827,0.832646,0.027571,0.098444,0.006327,0.218236,0.028293,0.190392,0.02818,0.0497,0.044433,0.05021,0.034566,0.052045,0.012239,0.318194,0.04944,0.070603,0.012262,0.048868,0.038346,0.050115,0.041051
41,90,2,600,0.073866,0.043525,0.075365,0.024717,0.067743,0.023337,0.727686,0.080847,0.090864,0.025006,1.21836,0.068573,0.6212,0.065739,0.065011,0.111897,0.065967,0.114699,0.064147,0.039587,0.383755,0.156634,0.086504,0.041614,0.063788,0.099927,0.065726,0.103148
61,90,2,600,0.073541,0.088985,0.072003,0.046071,0.064952,0.047209,0.727742,0.160023,0.096988,0.046757,2.54,0.126638,2.26294,0.107252,0.090957,0.188883,0.09176,0.184537,0.090395,0.083632,0.399528,0.294906,0.110863,0.082621,0.0902,0.221648,0.08852,0.204172
81,90,2,600,0.066168,0.154029,0.072406,0.077916,0.067765,0.077651,0.4554,0.214136,0.098308,0.079815,3.28828,0.231271,3.44822,0.191907,0.122935,0.297448,0.120419,0.352665,0.121556,0.141207,0.389187,0.397225,0.138532,0.140261,0.120239,0.348996,0.121227,0.320923
101,90,2,600,0.063306,0.230786,0.073856,0.119036,0.062203,0.118487,0.574294,0.357538,0.086346,0.117293,7.41445,0.303027,5.83041,0.325935,0.166254,0.440577,0.157401,0.460495,0.164532,0.214353,0.497193,0.596851,0.176606,0.213404,0.163035,0.497979,0.1583,0.446613
1,90,2,600,0.06434,0.000301,0.070448,0.000212,0.062898,0.000171,0.070084,0.00016,0.078712,0.000184,0.026475,0.002737,0.021852,0.002039,0.022603,0.002242,0.027052,0.00203,0.021311,0.000177,0.020584,0.000137,0.024553,0.000197,0.026921,0.00206,0.021086,0.001964
21,90,2,600,0.120541,0.018167,0.115235,0.009693,0.102289,0.008198,0.789453,0.02444,0.104886,0.006242,0.20142,0.023725,0.166695,0.021631,0.051143,0.042303,0.048084,0.041243,0.046655,0.013065,0.059395,0.013062,0.073919,0.01293,0.045861,0.046678,0.049634,0.045163
41,90,2,600,0.100418,0.05771,0.115856,0.031357,0.097077,0.02955,0.843344,0.083829,0.121154,0.02275,0.901428,0.058742,0.656966,0.064855,0.0618,0.112519,0.061748,0.097738,0.063196,0.039391,0.293834,0.110418,0.090584,0.041603,0.065706,0.103444,0.064054,0.103206
61,90,2,600,0.115713,0.118997,0.129937,0.062102,0.113658,0.061449,0.700925,0.172463,0.11884,0.046562,1.87528,0.146697,1.54098,0.138422,0.089656,0.198285,0.089605,0.195622,0.09296,0.081682,0.355929,0.23191,0.114937,0.083752,0.084393,0.219047,0.085902,0.189285
81,90,2,600,0.113927,0.205162,0.128044,0.103425,0.113016,0.103719,0.693586,0.288933,0.181337,0.106326,1.94699,0.189567,2.81204,0.209273,0.120287,0.293695,0.115929,0.298759,0.119423,0.141045,0.440449,0.393599,0.133011,0.138628,0.120912,0.33771,0.115182,0.34258
101,90,2,600,0.103777,0.308389,0.117374,0.156316,0.101802,0.156593,0.728096,0.434106,0.159421,0.158291,5.03765,0.324536,4.78842,0.31862,0.159136,0.502913,0.15993,0.444934,0.160755,0.212695,0.548724,0.601451,0.180196,0.210905,0.212746,0.453949,0.161604,0.449158
