Gamma, tau, nb_path_to_select, limit_number_paths, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCHOGL, time_subproblem_KCHOGL
21,80,11,200,0.017958,0.01708,0.021952,0.020885
21,80,11,300,0.021549,0.020613,0.01844,0.022074
21,80,11,400,0.021315,0.015118,0.016963,0.018537
21,80,11,500,0.016753,0.015068,0.017067,0.023124
21,80,11,600,0.018285,0.016577,0.01896,0.022357
21,80,11,700,0.018025,0.015981,0.018104,0.025743
21,80,11,800,0.0182,0.015182,0.018354,0.025473
21,80,11,900,0.024166,0.021271,0.021725,0.029458
21,80,11,1000,0.031276,0.024828,0.021952,0.035385
21,80,11,1100,0.019633,0.024099,0.028944,0.045779
21,80,11,1200,0.020943,0.019963,0.035426,0.046234
21,80,11,1300,0.018511,0.021248,0.024202,0.045854
21,80,11,1400,0.024216,0.029823,0.019837,0.036647
21,90,3,100,0.015564,0.016301,0.014282,0.011179
21,90,3,200,0.022396,0.020542,0.034481,0.024707
21,90,3,300,0.021716,0.018153,0.019162,0.016044
21,90,3,400,0.018383,0.014295,0.018406,0.014738
21,90,3,500,0.019542,0.02304,0.019571,0.017794
21,90,3,600,0.017756,0.016123,0.020006,0.018538
21,90,3,700,0.020689,0.021607,0.019833,0.014574
21,90,3,800,0.0174,0.014342,0.017101,0.014577
21,90,3,900,0.018021,0.014342,0.016814,0.014851
21,90,3,1000,0.017604,0.015722,0.016786,0.015709
21,90,3,1100,0.016827,0.015182,0.01703,0.015934
21,90,3,1200,0.021268,0.020956,0.019136,0.020269
21,90,3,1300,0.020489,0.015131,0.016669,0.018194
21,90,3,1400,0.019058,0.015721,0.020976,0.016966
21,90,5,100,0.012427,0.009499,0.012593,0.012091
21,90,5,200,0.011906,0.01001,0.016593,0.016893
21,90,5,300,0.016814,0.013774,0.016656,0.0141
21,90,5,400,0.016646,0.014883,0.016763,0.014297
21,90,5,500,0.017091,0.014813,0.016835,0.014889
21,90,5,600,0.01706,0.014502,0.017138,0.015244
21,90,5,700,0.017718,0.015368,0.016846,0.015899
21,90,5,800,0.017555,0.014361,0.016905,0.016344
21,90,5,900,0.018203,0.014745,0.016618,0.016913
21,90,5,1000,0.017994,0.014983,0.016664,0.018656
21,90,5,1100,0.018847,0.014735,0.016888,0.017575
21,90,5,1200,0.018108,0.014966,0.016951,0.017839
21,90,5,1300,0.017807,0.015062,0.018409,0.017872
21,90,5,1400,0.016666,0.01525,0.018999,0.024255
21,90,7,100,0.012284,0.009403,0.012368,0.012653
21,90,7,200,0.017716,0.016037,0.019281,0.016474
21,90,7,300,0.019554,0.013765,0.017226,0.014528
21,90,7,400,0.017381,0.017834,0.019069,0.018907
21,90,7,500,0.02037,0.013935,0.018394,0.019728
21,90,7,600,0.018817,0.017855,0.018743,0.018264
21,90,7,700,0.021036,0.016144,0.01808,0.017661
21,90,7,800,0.018659,0.015025,0.017409,0.01902
21,90,7,900,0.017986,0.016487,0.01762,0.019708
21,90,7,1000,0.018304,0.015681,0.017351,0.019252
21,90,7,1100,0.016802,0.014628,0.017155,0.020501
21,90,7,1200,0.016851,0.015202,0.017973,0.022106
21,90,7,1300,0.018602,0.018029,0.017656,0.022957
21,90,7,1400,0.023894,0.01606,0.017814,0.024463
21,90,9,100,0.012396,0.011906,0.012864,0.01001
21,90,9,200,0.022303,0.019826,0.024173,0.02253
21,90,9,300,0.022071,0.016203,0.019125,0.016598
21,90,9,400,0.017673,0.020131,0.020774,0.018312
21,90,9,500,0.018696,0.013534,0.017465,0.020198
21,90,9,600,0.016943,0.017022,0.019571,0.024001
21,90,9,700,0.017265,0.014599,0.017086,0.020618
21,90,9,800,0.016899,0.015666,0.018533,0.02468
21,90,9,900,0.019024,0.016228,0.018109,0.022465
21,90,9,1000,0.018206,0.014474,0.016905,0.023564
21,90,9,1100,0.017367,0.015828,0.017787,0.024121
21,90,9,1200,0.017739,0.017,0.016848,0.026325
21,90,9,1300,0.018618,0.015112,0.016919,0.026266
21,90,9,1400,0.018357,0.015503,0.018027,0.02728
21,90,11,100,0.012533,0.009553,0.011799,0.010523
21,90,11,200,0.016411,0.013287,0.016738,0.015774
21,90,11,300,0.01655,0.013523,0.016944,0.016948
21,90,11,400,0.017231,0.013974,0.017004,0.018615
21,90,11,500,0.017727,0.013553,0.016804,0.019861
21,90,11,600,0.017268,0.013833,0.016492,0.02174
21,90,11,700,0.016986,0.014354,0.017287,0.024152
21,90,11,800,0.017711,0.015274,0.01723,0.024326
21,90,11,900,0.017321,0.015257,0.021148,0.035246
21,90,11,1000,0.020408,0.017566,0.020023,0.033098
21,90,11,1100,0.017795,0.018489,0.019587,0.035154
21,90,11,1200,0.0171,0.015189,0.021965,0.032857
21,90,11,1300,0.019443,0.014753,0.020911,0.03643
21,90,11,1400,0.021814,0.015092,0.019689,0.038134
21,100,3,100,0.014143,0.011201,0.013405,0.00924
21,100,3,200,0.016087,0.014967,0.023745,0.016269
21,100,3,300,0.016669,0.013325,0.016622,0.013363
21,100,3,400,0.016249,0.015213,0.016672,0.013783
21,100,3,500,0.016866,0.01488,0.016862,0.013934
21,100,3,600,0.017158,0.014584,0.016912,0.014088
21,100,3,700,0.017312,0.014126,0.016598,0.01455
21,100,3,800,0.019991,0.017793,0.022512,0.029573
21,100,3,900,0.027151,0.030229,0.026669,0.024915
21,100,3,1000,0.035105,0.032003,0.033019,0.038685
21,100,3,1100,0.024958,0.027964,0.019701,0.021662
21,100,3,1200,0.020185,0.016619,0.019777,0.019256
21,100,3,1300,0.023037,0.020004,0.021679,0.023927
21,100,3,1400,0.020706,0.025558,0.022237,0.027023
21,100,5,100,0.012799,0.017336,0.021128,0.016869
21,100,5,200,0.027852,0.027902,0.036405,0.023028
21,100,5,300,0.023959,0.017182,0.01934,0.018705
21,100,5,400,0.017383,0.016175,0.017672,0.016553
21,100,5,500,0.018947,0.017831,0.017783,0.015533
21,100,5,600,0.017696,0.014344,0.016794,0.015122
21,100,5,700,0.017954,0.014071,0.017188,0.017544
21,100,5,800,0.020028,0.016387,0.017656,0.017534
21,100,5,900,0.02002,0.016678,0.018026,0.017526
21,100,5,1000,0.019422,0.016222,0.017189,0.017444
21,100,5,1100,0.017483,0.015338,0.017199,0.017853
21,100,5,1200,0.019855,0.017667,0.032097,0.029316
21,100,5,1300,0.033528,0.024892,0.028511,0.030024
21,100,5,1400,0.021812,0.019698,0.019566,0.020468
21,100,7,100,0.013394,0.010647,0.012795,0.012188
21,100,7,200,0.018049,0.01473,0.01711,0.014656
21,100,7,300,0.018004,0.013363,0.017072,0.014703
21,100,7,400,0.019402,0.015342,0.021307,0.020468
21,100,7,500,0.017091,0.014092,0.021353,0.020231
21,100,7,600,0.021825,0.020289,0.017903,0.022896
21,100,7,700,0.020525,0.014591,0.017049,0.018894
21,100,7,800,0.020909,0.015881,0.018129,0.020642
21,100,7,900,0.020121,0.015074,0.017194,0.019347
21,100,7,1000,0.017634,0.014835,0.02034,0.021711
21,100,7,1100,0.018271,0.014687,0.017085,0.020308
21,100,7,1200,0.017327,0.015588,0.017225,0.021883
21,100,7,1300,0.018259,0.01755,0.020853,0.023197
21,100,7,1400,0.017878,0.01622,0.01779,0.022133
21,100,9,100,0.011719,0.010905,0.011852,0.010026
21,100,9,200,0.016735,0.013194,0.017777,0.016317
21,100,9,300,0.024178,0.015825,0.017104,0.01792
21,100,9,400,0.028124,0.023653,0.029301,0.031583
21,100,9,500,0.022162,0.019731,0.019442,0.019137
21,100,9,600,0.017607,0.013551,0.016771,0.021202
21,100,9,700,0.019895,0.015381,0.017666,0.019953
21,100,9,800,0.017276,0.01517,0.017702,0.024795
21,100,9,900,0.020491,0.015787,0.023631,0.024692
21,100,9,1000,0.018822,0.016245,0.018213,0.023642
21,100,9,1100,0.018984,0.014503,0.017625,0.025477
21,100,9,1200,0.018569,0.017675,0.01793,0.030789
21,100,9,1300,0.020908,0.015109,0.02074,0.030558
21,100,9,1400,0.018198,0.015558,0.018787,0.031147
21,100,11,100,0.013245,0.010445,0.012804,0.010994
21,100,11,200,0.018464,0.014348,0.019308,0.017512
21,100,11,300,0.023222,0.01625,0.017039,0.017267
21,100,11,400,0.017771,0.013561,0.016583,0.018763
21,100,11,500,0.018216,0.019294,0.019914,0.01982
21,100,11,600,0.018113,0.022183,0.016723,0.021378
21,100,11,700,0.02055,0.015437,0.023757,0.025399
21,100,11,800,0.020209,0.021818,0.017437,0.031371
21,100,11,900,0.017595,0.014283,0.021667,0.026611
21,100,11,1000,0.017646,0.015879,0.017799,0.028892
21,100,11,1100,0.01787,0.014993,0.017394,0.030646
21,100,11,1200,0.017535,0.015235,0.018178,0.031727
21,100,11,1300,0.018139,0.017008,0.018495,0.033055
21,100,11,1400,0.019211,0.016236,0.017372,0.035236
31,80,3,100,0.018581,0.020935,0.01792,0.021444
31,80,3,200,0.017532,0.021193,0.017493,0.020757
31,80,3,300,0.018208,0.021067,0.017434,0.021462
31,80,3,400,0.017573,0.020828,0.017757,0.022755
31,80,3,500,0.019485,0.022133,0.019555,0.025098
31,80,3,600,0.020901,0.026729,0.021134,0.023911
31,80,3,700,0.018867,0.021513,0.018288,0.023659
31,80,3,800,0.018477,0.021033,0.024568,0.035618
31,80,3,900,0.029973,0.031854,0.019688,0.027042
31,80,3,1000,0.021495,0.024162,0.02158,0.02771
31,80,3,1100,0.0236,0.026652,0.036086,0.039104
31,80,3,1200,0.018279,0.022163,0.020991,0.029743
31,80,3,1300,0.019481,0.024023,0.024346,0.024405
31,80,3,1400,0.020935,0.027251,0.020188,0.025392
31,80,5,100,0.018124,0.020912,0.017704,0.020269
31,80,5,200,0.018242,0.02089,0.019753,0.02102
31,80,5,300,0.018379,0.021029,0.018021,0.021956
31,80,5,400,0.019895,0.021477,0.018088,0.022323
31,80,5,500,0.017642,0.020577,0.017939,0.021803
31,80,5,600,0.017901,0.021279,0.017761,0.022475
31,80,5,700,0.017447,0.021183,0.017296,0.021715
31,80,5,800,0.017433,0.021097,0.017629,0.022697
31,80,5,900,0.019308,0.024789,0.019753,0.024754
31,80,5,1000,0.036011,0.045208,0.031842,0.035197
31,80,5,1100,0.020184,0.025132,0.020808,0.029904
31,80,5,1200,0.021497,0.025524,0.019114,0.027473
31,80,5,1300,0.022186,0.023835,0.019659,0.027943
31,80,5,1400,0.019826,0.029149,0.021021,0.032121
31,80,7,100,0.021032,0.022798,0.021642,0.022697
31,80,7,200,0.022271,0.024484,0.02071,0.024741
31,80,7,300,0.02011,0.022078,0.018209,0.021341
31,80,7,400,0.017962,0.020693,0.017874,0.022919
31,80,7,500,0.017818,0.020832,0.017455,0.023398
31,80,7,600,0.01776,0.021059,0.017714,0.024524
31,80,7,700,0.021656,0.023307,0.018671,0.025631
31,80,7,800,0.018964,0.02319,0.028419,0.044821
31,80,7,900,0.030241,0.034368,0.018256,0.026569
31,80,7,1000,0.020848,0.023089,0.018085,0.026333
31,80,7,1100,0.018258,0.022841,0.020038,0.028366
31,80,7,1200,0.020745,0.023939,0.021022,0.02888
31,80,7,1300,0.026401,0.036331,0.031418,0.046363
31,80,7,1400,0.020432,0.025467,0.01976,0.02978
31,80,9,100,0.018869,0.021164,0.018231,0.024644
31,80,9,200,0.018535,0.021519,0.020336,0.023706
31,80,9,300,0.020066,0.025725,0.018669,0.022993
31,80,9,400,0.019077,0.022855,0.02005,0.02536
31,80,9,500,0.04117,0.048684,0.023429,0.026733
31,80,9,600,0.018829,0.020906,0.01894,0.026814
31,80,9,700,0.021365,0.025555,0.01969,0.027668
31,80,9,800,0.021557,0.029922,0.019194,0.031489
31,80,9,900,0.021837,0.02555,0.022639,0.037303
31,80,9,1000,0.020054,0.02441,0.020708,0.036637
31,80,9,1100,0.018647,0.026468,0.018626,0.030443
31,80,9,1200,0.018335,0.023042,0.019759,0.03071
31,80,9,1300,0.021193,0.025659,0.020746,0.036532
31,80,9,1400,0.019325,0.027854,0.019989,0.033974
31,80,11,100,0.019354,0.022902,0.020189,0.022968
31,80,11,200,0.018706,0.021682,0.018087,0.023395
31,80,11,300,0.018102,0.021357,0.017998,0.025139
31,80,11,400,0.018223,0.021187,0.018787,0.027292
31,80,11,500,0.019357,0.022807,0.019776,0.027694
31,80,11,600,0.021306,0.024909,0.020834,0.032462
31,80,11,700,0.019767,0.021325,0.019705,0.028254
31,80,11,800,0.01972,0.022829,0.020595,0.033703
31,80,11,900,0.01845,0.023603,0.019357,0.036738
31,80,11,1000,0.032784,0.031748,0.021146,0.042645
31,80,11,1100,0.020699,0.025298,0.018504,0.033054
31,80,11,1200,0.019546,0.023542,0.025023,0.046298
31,80,11,1300,0.019087,0.022878,0.019078,0.03515
31,80,11,1400,0.018268,0.02209,0.019539,0.036678
31,90,3,100,0.019125,0.022201,0.021504,0.021717
31,90,3,200,0.018756,0.021485,0.017965,0.021882
31,90,3,300,0.017869,0.020462,0.01848,0.023051
31,90,3,400,0.019585,0.026604,0.018939,0.024109
31,90,3,500,0.020187,0.02513,0.019283,0.022047
31,90,3,600,0.017494,0.021099,0.019946,0.023029
31,90,3,700,0.017647,0.023111,0.022224,0.024083
31,90,3,800,0.022294,0.024139,0.022481,0.024985
31,90,3,900,0.019995,0.025529,0.020012,0.02332
31,90,3,1000,0.017795,0.021691,0.017485,0.022477
31,90,3,1100,0.017701,0.021434,0.017421,0.022251
31,90,3,1200,0.017645,0.023843,0.021677,0.023937
31,90,3,1300,0.017862,0.021913,0.017889,0.025662
31,90,3,1400,0.020617,0.023914,0.020101,0.025637
31,90,5,100,0.022236,0.022784,0.023586,0.022068
31,90,5,200,0.018976,0.021347,0.019991,0.022878
31,90,5,300,0.018296,0.021198,0.018371,0.023904
31,90,5,400,0.018329,0.021848,0.021006,0.025498
31,90,5,500,0.018912,0.023272,0.019024,0.023387
31,90,5,600,0.018522,0.027952,0.023887,0.031109
31,90,5,700,0.017951,0.021764,0.017762,0.023619
31,90,5,800,0.021228,0.022837,0.044236,0.071463
31,90,5,900,0.045187,0.040161,0.018218,0.022797
31,90,5,1000,0.019061,0.022497,0.018818,0.025907
31,90,5,1100,0.020862,0.024655,0.019466,0.024062
31,90,5,1200,0.018402,0.021987,0.020877,0.025616
31,90,5,1300,0.018855,0.023059,0.019958,0.025452
31,90,5,1400,0.022092,0.027864,0.020357,0.032397
31,90,7,100,0.020312,0.025255,0.019429,0.023901
31,90,7,200,0.020035,0.021851,0.017141,0.02215
31,90,7,300,0.018841,0.022684,0.020213,0.023111
31,90,7,400,0.019169,0.021834,0.020347,0.024322
31,90,7,500,0.017481,0.020409,0.017269,0.022469
31,90,7,600,0.018796,0.020836,0.025708,0.034479
31,90,7,700,0.019031,0.025775,0.021002,0.027832
31,90,7,800,0.01904,0.023965,0.020802,0.029471
31,90,7,900,0.020758,0.029127,0.020575,0.031412
31,90,7,1000,0.022874,0.024933,0.022119,0.028094
31,90,7,1100,0.022066,0.024977,0.019983,0.029866
31,90,7,1200,0.019758,0.025809,0.022295,0.028487
31,90,7,1300,0.01954,0.025852,0.021727,0.039523
31,90,7,1400,0.028261,0.033218,0.023597,0.039873
31,90,9,100,0.02094,0.022916,0.021148,0.022484
31,90,9,200,0.022228,0.021479,0.018413,0.021672
31,90,9,300,0.018348,0.021098,0.020155,0.024475
31,90,9,400,0.018999,0.024577,0.01971,0.025041
31,90,9,500,0.018583,0.021873,0.020011,0.029289
31,90,9,600,0.021118,0.023164,0.019603,0.029684
31,90,9,700,0.019544,0.022795,0.01933,0.026933
31,90,9,800,0.019682,0.02421,0.020229,0.028592
31,90,9,900,0.019792,0.023404,0.019814,0.028468
31,90,9,1000,0.019281,0.023041,0.018646,0.027906
31,90,9,1100,0.01799,0.021549,0.017976,0.029661
31,90,9,1200,0.018377,0.022937,0.019264,0.032095
31,90,9,1300,0.020388,0.024026,0.019498,0.033081
31,90,9,1400,0.019777,0.023596,0.018783,0.030755
31,90,11,100,0.017479,0.01991,0.017139,0.020636
31,90,11,200,0.017877,0.01983,0.017342,0.021991
31,90,11,300,0.017659,0.022171,0.017366,0.023455
31,90,11,400,0.017262,0.020213,0.017435,0.024755
31,90,11,500,0.017712,0.021083,0.017184,0.025743
31,90,11,600,0.017784,0.020686,0.017122,0.027026
31,90,11,700,0.017575,0.020661,0.017373,0.028277
31,90,11,800,0.01767,0.020998,0.017299,0.030248
31,90,11,900,0.020748,0.022893,0.020333,0.030216
31,90,11,1000,0.017478,0.021039,0.018139,0.031858
31,90,11,1100,0.018003,0.021195,0.021621,0.034122
31,90,11,1200,0.01899,0.02345,0.017352,0.038284
31,90,11,1300,0.020912,0.022934,0.021139,0.037694
31,90,11,1400,0.019206,0.025411,0.019328,0.039737
31,100,3,100,0.017391,0.022545,0.01973,0.023537
31,100,3,200,0.019459,0.021821,0.020672,0.021307
31,100,3,300,0.017767,0.021847,0.017486,0.021187
31,100,3,400,0.017685,0.020463,0.017355,0.020204
31,100,3,500,0.017485,0.02078,0.017303,0.020503
31,100,3,600,0.017524,0.020809,0.017528,0.020448
31,100,3,700,0.019155,0.020681,0.017994,0.020948
31,100,3,800,0.017507,0.023121,0.017428,0.023131
31,100,3,900,0.017478,0.020921,0.017321,0.021054
31,100,3,1000,0.017359,0.020824,0.017315,0.021392
31,100,3,1100,0.017603,0.021062,0.017189,0.021435
31,100,3,1200,0.017435,0.021494,0.017213,0.021685
31,100,3,1300,0.017538,0.021684,0.017674,0.022337
31,100,3,1400,0.017445,0.021343,0.017373,0.021941
31,100,5,100,0.01728,0.019994,0.017205,0.019519
31,100,5,200,0.018249,0.019887,0.017078,0.020123
31,100,5,300,0.017616,0.019838,0.01713,0.020208
31,100,5,400,0.017487,0.020082,0.017227,0.020524
31,100,5,500,0.017484,0.020325,0.017254,0.020891
31,100,5,600,0.017907,0.021433,0.018495,0.024121
31,100,5,700,0.020926,0.024463,0.022008,0.024137
31,100,5,800,0.01865,0.024229,0.018542,0.026983
31,100,5,900,0.017366,0.021096,0.017665,0.023101
31,100,5,1000,0.018549,0.021454,0.018129,0.027086
31,100,5,1100,0.036196,0.045423,0.031913,0.038402
31,100,5,1200,0.019226,0.024546,0.019037,0.024442
31,100,5,1300,0.017729,0.021635,0.017897,0.025621
31,100,5,1400,0.018242,0.023173,0.021529,0.028025
31,100,7,100,0.020887,0.02492,0.020582,0.021773
31,100,7,200,0.017293,0.020143,0.01759,0.021125
31,100,7,300,0.017369,0.020974,0.018013,0.023827
31,100,7,400,0.018625,0.021433,0.01863,0.023644
31,100,7,500,0.017625,0.020283,0.017651,0.022929
31,100,7,600,0.018199,0.021658,0.021588,0.026495
31,100,7,700,0.018967,0.022156,0.019426,0.025016
31,100,7,800,0.019263,0.02152,0.020439,0.026484
31,100,7,900,0.019418,0.022622,0.021691,0.025569
31,100,7,1000,0.017622,0.021189,0.01808,0.026097
31,100,7,1100,0.017653,0.021682,0.017866,0.026351
31,100,7,1200,0.01922,0.021694,0.020667,0.027961
31,100,7,1300,0.01918,0.023763,0.018715,0.028064
31,100,7,1400,0.018537,0.022999,0.018449,0.029266
31,100,9,100,0.019435,0.020507,0.020319,0.022643
31,100,9,200,0.020591,0.021964,0.019689,0.025518
31,100,9,300,0.021022,0.022581,0.022306,0.02832
31,100,9,400,0.020486,0.022224,0.018688,0.023349
31,100,9,500,0.017707,0.020737,0.017633,0.024748
31,100,9,600,0.01773,0.020921,0.017597,0.025744
31,100,9,700,0.018656,0.023608,0.019367,0.028608
31,100,9,800,0.017629,0.022033,0.017394,0.027014
31,100,9,900,0.017494,0.02099,0.017231,0.026973
31,100,9,1000,0.017502,0.021103,0.017319,0.028459
31,100,9,1100,0.017757,0.021666,0.01736,0.029349
31,100,9,1200,0.017546,0.021074,0.017582,0.029908
31,100,9,1300,0.017994,0.021214,0.017897,0.031365
31,100,9,1400,0.020192,0.023393,0.019854,0.033509
31,100,11,100,0.019322,0.021167,0.019701,0.022521
31,100,11,200,0.018596,0.021461,0.01838,0.023251
31,100,11,300,0.019069,0.022197,0.019053,0.025212
31,100,11,400,0.020175,0.023435,0.019278,0.025952
31,100,11,500,0.018298,0.021343,0.020303,0.026889
31,100,11,600,0.03272,0.039004,0.034997,0.075463
31,100,11,700,0.022046,0.021752,0.018345,0.028358
31,100,11,800,0.017811,0.021282,0.017705,0.031888
31,100,11,900,0.020867,0.022077,0.020523,0.030635
31,100,11,1000,0.019366,0.021738,0.018615,0.031686
31,100,11,1100,0.017534,0.021616,0.017802,0.033718
31,100,11,1200,0.018027,0.021417,0.020152,0.037814
31,100,11,1300,0.018043,0.021439,0.018926,0.034702
31,100,11,1400,0.019029,0.022684,0.021371,0.046056
41,80,3,100,0.037598,0.054838,0.025979,0.036654
41,80,3,200,0.035754,0.04905,0.039497,0.052849
41,80,3,300,0.039546,0.051317,0.048443,0.069217
41,80,3,400,0.068285,0.085438,0.050008,0.067568
41,80,3,500,0.044895,0.061011,0.051907,0.066711
41,80,3,600,0.040709,0.05416,0.045118,0.058295
41,80,3,700,0.043184,0.059951,0.046327,0.064679
41,80,3,800,0.05551,0.07262,0.054835,0.073954
41,80,3,900,0.04612,0.063327,0.052555,0.071971
41,80,3,1000,0.054527,0.084111,0.079054,0.134069
41,80,3,1100,0.070841,0.079695,0.048396,0.067789
41,80,3,1200,0.049443,0.062805,0.042766,0.061683
41,80,3,1300,0.037936,0.056093,0.037488,0.062356
41,80,3,1400,0.042579,0.058469,0.040534,0.058685
41,80,5,100,0.038661,0.062049,0.029437,0.041376
41,80,5,200,0.043195,0.062347,0.063112,0.081094
41,80,5,300,0.038924,0.053031,0.041712,0.055316
41,80,5,400,0.054241,0.0825,0.040004,0.056697
41,80,5,500,0.041318,0.059545,0.038103,0.05167
41,80,5,600,0.037283,0.050757,0.037207,0.053594
41,80,5,700,0.037563,0.049473,0.038585,0.053735
41,80,5,800,0.037121,0.050923,0.035624,0.050809
41,80,5,900,0.035567,0.051961,0.042662,0.066101
41,80,5,1000,0.041178,0.056886,0.042026,0.062667
41,80,5,1100,0.040929,0.054312,0.047229,0.073799
41,80,5,1200,0.052729,0.071931,0.042225,0.066026
41,80,5,1300,0.037002,0.050747,0.044037,0.067931
41,80,5,1400,0.037377,0.052244,0.034874,0.054156
41,80,7,100,0.026058,0.036159,0.026188,0.041188
41,80,7,200,0.038349,0.05239,0.043964,0.068609
41,80,7,300,0.045875,0.057769,0.042131,0.057227
41,80,7,400,0.038556,0.05312,0.034966,0.049992
41,80,7,500,0.040114,0.053736,0.038681,0.057274
41,80,7,600,0.039448,0.05556,0.039867,0.060309
41,80,7,700,0.038583,0.056188,0.037998,0.060191
41,80,7,800,0.037623,0.060391,0.037509,0.054193
41,80,7,900,0.037054,0.049161,0.039104,0.059559
41,80,7,1000,0.041736,0.054383,0.039699,0.061161
41,80,7,1100,0.035643,0.049978,0.035525,0.054513
41,80,7,1200,0.035758,0.049719,0.035265,0.056245
41,80,7,1300,0.054324,0.073303,0.041816,0.063654
41,80,7,1400,0.040896,0.055444,0.04486,0.072064
41,80,9,100,0.031578,0.042769,0.038187,0.058566
41,80,9,200,0.048034,0.066147,0.046601,0.060721
41,80,9,300,0.040856,0.054676,0.03888,0.057565
41,80,9,400,0.038238,0.054069,0.041136,0.059742
41,80,9,500,0.046093,0.06213,0.03968,0.058916
41,80,9,600,0.036502,0.048891,0.034749,0.052984
41,80,9,700,0.03649,0.050669,0.036729,0.06125
41,80,9,800,0.038456,0.050572,0.035249,0.055546
41,80,9,900,0.036931,0.049578,0.035435,0.056498
41,80,9,1000,0.036134,0.048697,0.06114,0.094998
41,80,9,1100,0.064614,0.088437,0.04186,0.072605
41,80,9,1200,0.041005,0.054193,0.040576,0.069424
41,80,9,1300,0.039329,0.05264,0.035577,0.061655
41,80,9,1400,0.03603,0.052283,0.039553,0.070213
41,80,11,100,0.030198,0.04211,0.03078,0.045539
41,80,11,200,0.039821,0.062201,0.038015,0.053494
41,80,11,300,0.03845,0.051865,0.035875,0.053717
41,80,11,400,0.037245,0.052958,0.050241,0.081089
41,80,11,500,0.03903,0.058622,0.036726,0.065544
41,80,11,600,0.049248,0.071071,0.038095,0.061751
41,80,11,700,0.039585,0.055879,0.036703,0.062865
41,80,11,800,0.039854,0.05378,0.039424,0.063635
41,80,11,900,0.036177,0.057487,0.035152,0.075491
41,80,11,1000,0.041625,0.062162,0.036255,0.070079
41,80,11,1100,0.040411,0.05836,0.040745,0.068812
41,80,11,1200,0.036595,0.050816,0.036495,0.066335
41,80,11,1300,0.036434,0.051228,0.037236,0.073101
41,80,11,1400,0.038236,0.054353,0.036469,0.073039
41,90,3,100,0.027372,0.036767,0.0452,0.076009
41,90,3,200,0.038837,0.05028,0.034928,0.0483
41,90,3,300,0.036832,0.05046,0.037505,0.05881
41,90,3,400,0.048217,0.06242,0.038468,0.054711
41,90,3,500,0.037315,0.052617,0.035997,0.049266
41,90,3,600,0.036577,0.05216,0.035392,0.049356
41,90,3,700,0.037525,0.05349,0.035049,0.048605
41,90,3,800,0.038708,0.054321,0.035363,0.049678
41,90,3,900,0.039573,0.050062,0.03601,0.052237
41,90,3,1000,0.039403,0.051621,0.036584,0.050355
41,90,3,1100,0.036524,0.050127,0.036782,0.050138
41,90,3,1200,0.035796,0.056669,0.04399,0.061321
41,90,3,1300,0.038684,0.057238,0.039018,0.057497
41,90,3,1400,0.039403,0.057051,0.040604,0.058644
41,90,5,100,0.026156,0.035511,0.025634,0.038739
41,90,5,200,0.035986,0.049914,0.035483,0.048667
41,90,5,300,0.037101,0.054273,0.035472,0.055704
41,90,5,400,0.035661,0.048675,0.037116,0.05267
41,90,5,500,0.0391,0.055036,0.035977,0.052973
41,90,5,600,0.037415,0.04903,0.036785,0.050896
41,90,5,700,0.039604,0.055493,0.042365,0.060907
