Fichier, Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCU, time_subproblem_KCU, time_master_KCRDK, time_subproblem_KCRDK, time_master_KC_HOG, time_subproblem_KC_HOG
1,100,0.002949,0.000167,0.002064,0.000155,0.001753,0.000121,0.001702,0.000341,0.001768,0.000705
1,100,0.002985,0.000174,0.002032,0.00016,0.001726,0.000125,0.001664,0.000347,0.001749,0.000693
1,100,0.002946,0.00026,0.002153,0.000175,0.001802,0.000135,0.001677,0.000343,0.00174,0.000702
1,100,0.002888,0.000175,0.00208,0.00017,0.001677,0.00012,0.001743,0.000363,0.001814,0.00071
1,100,0.00297,0.000177,0.002062,0.000166,0.001729,0.000128,0.001761,0.000361,0.001811,0.000707
1,100,0.002998,0.000176,0.002057,0.000156,0.0017,0.000143,0.001706,0.000342,0.001821,0.000705
1,100,0.003014,0.000182,0.002131,0.000176,0.001824,0.000141,0.00177,0.000349,0.001831,0.000713
1,100,0.003071,0.000171,0.002142,0.000161,0.001811,0.00013,0.001716,0.00036,0.0018,0.000704
1,100,0.003087,0.000177,0.002098,0.000157,0.001857,0.000123,0.001753,0.000351,0.00184,0.000711
1,100,0.003057,0.000173,0.002141,0.000157,0.0018,0.000124,0.001758,0.000354,0.001851,0.000698
1,100,0.003051,0.000187,0.00208,0.000156,0.001825,0.000137,0.00169,0.000341,0.001785,0.000715
1,100,0.002967,0.000171,0.00207,0.000161,0.00176,0.000129,0.001714,0.000342,0.001897,0.001083
1,100,0.00301,0.000172,0.002074,0.000158,0.001811,0.000131,0.001713,0.000346,0.001822,0.000726
1,100,0.002871,0.000174,0.002106,0.000168,0.001733,0.000126,0.001752,0.000358,0.001853,0.000713
1,100,0.003087,0.000171,0.002075,0.000162,0.001792,0.000133,0.001742,0.000354,0.001764,0.000708
1,100,0.002981,0.000174,0.002171,0.000169,0.001835,0.00013,0.001762,0.000346,0.001758,0.000704
11,0,0.003174,0.001896,0.009662,0.001907,0.004158,0.0019,0.003659,0.005013,0.003836,0.018942
11,0,0.003275,0.002092,0.00875,0.001903,0.003731,0.00177,0.003702,0.004415,0.003844,0.018958
11,0,0.003393,0.001966,0.008814,0.002149,0.003914,0.001784,0.003729,0.00444,0.003664,0.01883
11,0,0.003337,0.001986,0.008872,0.00196,0.003617,0.001818,0.003688,0.004467,0.003821,0.018894
11,0,0.003429,0.001917,0.008948,0.002008,0.003772,0.00183,0.003859,0.004776,0.003926,0.018972
11,0,0.003246,0.001946,0.00881,0.001958,0.003655,0.001824,0.003601,0.004401,0.003628,0.018721
11,0,0.003292,0.001932,0.008765,0.001954,0.003676,0.00183,0.003813,0.004501,0.00376,0.018882
11,0,0.003305,0.001974,0.009054,0.001978,0.003782,0.001838,0.003846,0.004535,0.003784,0.018976
11,0,0.003266,0.001943,0.008851,0.001954,0.003716,0.001806,0.003643,0.005066,0.003714,0.018815
11,0,0.003367,0.001961,0.008971,0.001932,0.003768,0.00187,0.003749,0.004531,0.003744,0.018889
11,0,0.003313,0.001959,0.009048,0.001975,0.003686,0.001858,0.003604,0.004443,0.003793,0.018837
11,0,0.003305,0.001895,0.009137,0.001899,0.003646,0.00184,0.003735,0.004352,0.003788,0.0187
11,0,0.003265,0.001956,0.00885,0.00195,0.003645,0.001871,0.003717,0.004528,0.003849,0.018935
11,0,0.003353,0.001976,0.00924,0.001975,0.003822,0.001827,0.003676,0.004403,0.003526,0.018784
11,0,0.00332,0.001979,0.009017,0.001969,0.003682,0.001837,0.003635,0.004524,0.003706,0.018638
11,0,0.003285,0.001878,0.009061,0.001958,0.003653,0.001863,0.004567,0.004409,0.003755,0.018859
11,0,0.003311,0.001984,0.008932,0.001992,0.003704,0.001845,0.0037,0.004476,0.003605,0.018627
11,0,0.003351,0.001948,0.008785,0.001987,0.003614,0.001814,0.003618,0.004369,0.003693,0.018669
11,0,0.003332,0.001993,0.00909,0.001967,0.003743,0.001845,0.003782,0.004548,0.003834,0.019125
11,0,0.003356,0.00197,0.009093,0.001965,0.003908,0.001859,0.003766,0.004422,0.003638,0.018594
11,0,0.003182,0.002122,0.008806,0.001973,0.003757,0.001828,0.003753,0.00447,0.003777,0.018763
11,0,0.003346,0.001978,0.008914,0.001951,0.003761,0.001867,0.003616,0.004443,0.003836,0.019032
11,0,0.003313,0.001929,0.008901,0.002015,0.003717,0.001892,0.003622,0.004356,0.003731,0.018668
11,0,0.003359,0.001984,0.008913,0.001974,0.003653,0.001881,0.003785,0.004548,0.003827,0.01893
11,0,0.003426,0.001981,0.009058,0.001955,0.003814,0.001836,0.004513,0.004518,0.003831,0.018757
11,0,0.003275,0.001906,0.009072,0.001964,0.003746,0.001854,0.003691,0.004492,0.003735,0.018601
11,0,0.003307,0.001976,0.008768,0.001959,0.003659,0.001824,0.00363,0.004448,0.003805,0.018923
11,0,0.003359,0.002001,0.008904,0.001947,0.003762,0.001843,0.003653,0.004434,0.003846,0.018629
11,0,0.00335,0.00197,0.00889,0.001925,0.003682,0.0019,0.003685,0.004441,0.003824,0.018725
11,0,0.003422,0.001975,0.009079,0.001976,0.003737,0.001843,0.003673,0.004435,0.003788,0.018661
11,20,0.003427,0.001953,0.009147,0.001965,0.003751,0.001919,0.003783,0.004533,0.003594,0.018705
11,20,0.003352,0.001951,0.008795,0.001942,0.003644,0.001813,0.003586,0.00434,0.00376,0.019206
11,20,0.003335,0.001902,0.009691,0.00196,0.003721,0.001808,0.003646,0.004526,0.003878,0.018885
11,20,0.003473,0.001976,0.00909,0.002015,0.003737,0.001888,0.003715,0.004477,0.003766,0.01883
11,20,0.003414,0.001987,0.00882,0.001941,0.003736,0.001863,0.003615,0.004339,0.003725,0.01865
11,20,0.003477,0.002031,0.009144,0.002049,0.003757,0.00184,0.003578,0.004547,0.003837,0.018819
11,20,0.003431,0.001968,0.00941,0.00197,0.003636,0.001851,0.003779,0.004485,0.003796,0.018575
11,20,0.003538,0.0019,0.008873,0.001992,0.003667,0.001837,0.003624,0.004467,0.003742,0.018851
