Gamma, tau, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCHOGL, time_subproblem_KCHOGL
11,90,0.008028,0.004777,0.008109,0.014787
11,90,0.00794,0.003363,0.008504,0.007733
11,90,0.00788,0.003966,0.0076,0.013676
11,90,0.008141,0.005128,0.008009,0.018826
11,100,0.008561,0.003328,0.008065,0.003306
11,100,0.007909,0.004276,0.007653,0.004862
11,100,0.00794,0.005665,0.007784,0.005723
11,100,0.007537,0.003189,0.007767,0.004014
11,100,0.00833,0.004251,0.007925,0.005548
11,100,0.008498,0.005189,0.007661,0.007968
11,100,0.008092,0.003233,0.008242,0.004909
11,100,0.007786,0.00431,0.00824,0.007859
11,100,0.007798,0.005419,0.008149,0.010531
11,100,0.007872,0.003104,0.007796,0.006356
11,100,0.008073,0.004399,0.008192,0.010308
11,100,0.007632,0.005386,0.008044,0.013922
11,100,0.007985,0.002971,0.00773,0.007855
11,100,0.007746,0.004487,0.00821,0.013036
11,100,0.008289,0.005474,0.008157,0.019583
21,80,0.024996,0.015415,0.024519,0.017474
21,80,0.022162,0.017226,0.021421,0.017912
21,80,0.022845,0.01609,0.013083,0.011114
21,80,0.012793,0.008692,0.013541,0.010675
21,80,0.023645,0.015954,0.024269,0.01954
21,80,0.020819,0.015585,0.020029,0.020156
21,80,0.022655,0.017937,0.023421,0.019824
21,80,0.024433,0.015485,0.02434,0.022256
21,80,0.022847,0.020332,0.024467,0.024969
21,80,0.023988,0.015314,0.023741,0.021522
21,80,0.025467,0.017887,0.026165,0.026804
21,80,0.025995,0.019762,0.025811,0.03208
21,80,0.022755,0.016714,0.025724,0.022576
21,80,0.024345,0.019337,0.025186,0.029351
21,80,0.025752,0.018568,0.025492,0.036903
21,90,0.023734,0.016764,0.024499,0.018309
21,90,0.025746,0.017877,0.024945,0.018176
21,90,0.02638,0.016447,0.025351,0.020411
21,90,0.024725,0.018561,0.025253,0.018405
21,90,0.02354,0.018944,0.024706,0.018936
21,90,0.024495,0.018803,0.015128,0.01406
21,90,0.012803,0.00853,0.012851,0.01135
21,90,0.022132,0.015736,0.022917,0.0209
21,90,0.022728,0.018807,0.019675,0.020626
21,90,0.026569,0.015147,0.023563,0.018911
21,90,0.02546,0.016586,0.025009,0.026324
21,90,0.024639,0.019029,0.023865,0.030359
21,90,0.024004,0.014796,0.024737,0.024098
21,90,0.024999,0.016764,0.025372,0.030073
21,90,0.025672,0.018972,0.026348,0.038202
21,100,0.024719,0.015209,0.025291,0.015792
21,100,0.025596,0.019145,0.025188,0.018822
21,100,0.026469,0.019506,0.024647,0.01981
21,100,0.024264,0.017436,0.024638,0.017367
21,100,0.025842,0.018038,0.025462,0.020087
21,100,0.026254,0.020157,0.025262,0.023117
21,100,0.025368,0.014536,0.023992,0.019525
21,100,0.023985,0.017391,0.022789,0.022211
21,100,0.022607,0.017366,0.01323,0.016848
21,100,0.012815,0.008606,0.015657,0.014632
21,100,0.024894,0.016949,0.024427,0.025345
21,100,0.019095,0.013046,0.025822,0.029297
21,100,0.025171,0.015856,0.024573,0.02073
21,100,0.024095,0.016508,0.024819,0.030362
21,100,0.023846,0.019717,0.025496,0.035413
31,80,0.035306,0.026312,0.034843,0.027001
31,80,0.031457,0.029195,0.035236,0.033486
31,80,0.035022,0.036706,0.033604,0.032995
31,80,0.034153,0.030292,0.034492,0.028118
31,80,0.035709,0.028591,0.035304,0.034532
31,80,0.03458,0.029623,0.035386,0.033885
31,80,0.032599,0.027955,0.031616,0.028244
31,80,0.022156,0.016455,0.013534,0.01642
31,80,0.020922,0.018755,0.034004,0.033624
31,80,0.025046,0.022172,0.033734,0.030243
31,80,0.030243,0.028277,0.033896,0.033442
31,80,0.032901,0.028135,0.032696,0.037009
31,80,0.033861,0.033202,0.034794,0.03172
31,80,0.03518,0.032273,0.035268,0.041331
31,80,0.034597,0.032276,0.033896,0.044377
31,90,0.034884,0.02765,0.034543,0.030961
31,90,0.03381,0.027602,0.034835,0.028462
31,90,0.034857,0.030926,0.034303,0.030064
31,90,0.029321,0.030109,0.022756,0.019914
31,90,0.013457,0.013037,0.015255,0.020123
31,90,0.027717,0.029188,0.025912,0.025603
31,90,0.020419,0.019063,0.032189,0.029338
31,90,0.033381,0.027939,0.034005,0.032257
31,90,0.032317,0.028596,0.033847,0.034684
31,90,0.036355,0.028724,0.034164,0.031587
31,90,0.03475,0.036015,0.034217,0.037233
31,90,0.034477,0.031385,0.033127,0.037257
31,90,0.035663,0.026959,0.033276,0.033359
31,90,0.03379,0.029365,0.035031,0.0376
31,90,0.033244,0.030308,0.035558,0.043515
31,100,0.030585,0.029421,0.022385,0.017059
31,100,0.01308,0.012532,0.016676,0.018782
31,100,0.029409,0.027303,0.025654,0.022966
31,100,0.028765,0.02809,0.029408,0.028444
31,100,0.034902,0.027999,0.033316,0.034353
31,100,0.029229,0.028484,0.034112,0.03194
31,100,0.033986,0.028162,0.036335,0.028058
31,100,0.037442,0.02606,0.036213,0.031374
31,100,0.03563,0.029509,0.03517,0.036225
31,100,0.03561,0.03006,0.033232,0.035637
31,100,0.032727,0.028826,0.034143,0.03375
31,100,0.034014,0.034148,0.035046,0.037189
31,100,0.031405,0.023407,0.013645,0.017012
31,100,0.013419,0.012919,0.029422,0.037239
31,100,0.033338,0.027819,0.015738,0.028158
41,80,0.079423,0.072017,0.073365,0.07276
41,80,0.077492,0.084764,0.074331,0.079801
41,80,0.072585,0.071093,0.078187,0.079489
41,80,0.074366,0.073745,0.063404,0.059919
41,80,0.038821,0.043435,0.069758,0.060821
41,80,0.078323,0.065981,0.079554,0.062592
41,80,0.076103,0.070032,0.081384,0.069446
41,80,0.080482,0.073625,0.082002,0.072383
41,80,0.078265,0.075818,0.061155,0.070126
41,80,0.045226,0.037529,0.067867,0.077072
41,80,0.074918,0.066916,0.077271,0.07175
41,80,0.080107,0.071457,0.082949,0.081027
41,80,0.084048,0.070555,0.082041,0.068243
41,80,0.080415,0.073047,0.052512,0.05957
41,80,0.057768,0.055155,0.064514,0.094595
41,90,0.074933,0.075692,0.077179,0.070624
41,90,0.082551,0.074525,0.082156,0.069436
41,90,0.083973,0.068873,0.080973,0.066038
41,90,0.08242,0.069348,0.046395,0.047116
41,90,0.056388,0.06112,0.07651,0.065094
41,90,0.074922,0.077163,0.080421,0.068974
41,90,0.072295,0.066161,0.082978,0.062323
41,90,0.082502,0.069205,0.077581,0.073203
41,90,0.07647,0.06498,0.038062,0.046889
41,90,0.063879,0.054414,0.076982,0.072316
41,90,0.072959,0.075026,0.076831,0.076117
41,90,0.080731,0.068148,0.078973,0.076624
41,90,0.079407,0.069333,0.078275,0.074451
41,90,0.069108,0.066038,0.042773,0.053031
41,90,0.067444,0.0592,0.07795,0.079581
41,100,0.072683,0.063576,0.079427,0.066478
41,100,0.076036,0.070325,0.083122,0.06359
41,100,0.079396,0.07025,0.080733,0.069699
41,100,0.05152,0.048162,0.043316,0.047763
41,100,0.074798,0.062298,0.076355,0.0663
41,100,0.073854,0.077958,0.076816,0.076385
41,100,0.077422,0.071643,0.076393,0.076986
41,100,0.078003,0.072364,0.074885,0.073321
41,100,0.045375,0.039341,0.055758,0.072407
41,100,0.070224,0.06432,0.074992,0.06914
41,100,0.077237,0.067617,0.078267,0.076547
41,100,0.075599,0.073153,0.073506,0.083692
41,100,0.077703,0.072872,0.072033,0.078564
41,100,0.033999,0.03269,0.062716,0.064508
41,100,0.075333,0.073907,0.070799,0.084776
51,80,0.074619,0.084476,0.0768,0.079658
51,80,0.074165,0.075408,0.073549,0.08239
51,80,0.074149,0.086651,0.056319,0.05254
51,80,0.058029,0.061838,0.068981,0.068877
51,80,0.074902,0.074941,0.074807,0.07529
51,80,0.079851,0.07317,0.073117,0.080127
51,80,0.073917,0.085921,0.078931,0.073556
51,80,0.057941,0.057162,0.043693,0.051958
51,80,0.066021,0.080018,0.071565,0.081372
51,80,0.075544,0.074228,0.074993,0.077725
51,80,0.078881,0.082109,0.076465,0.077974
51,80,0.075334,0.085515,0.071829,0.065318
51,80,0.047416,0.04141,0.065197,0.075209
51,80,0.07598,0.065522,0.07226,0.083742
51,80,0.079479,0.081424,0.075894,0.094046
51,90,0.075605,0.072846,0.072988,0.079363
51,90,0.07189,0.074676,0.030614,0.051371
51,90,0.069833,0.076357,0.073122,0.077817
51,90,0.069841,0.072625,0.073402,0.07674
51,90,0.077866,0.068527,0.07507,0.082928
51,90,0.076443,0.073999,0.070031,0.073584
51,90,0.040546,0.044714,0.05886,0.064464
51,90,0.07011,0.072982,0.070527,0.082145
51,90,0.075148,0.085664,0.070782,0.08798
51,90,0.073307,0.071034,0.074624,0.086541
51,90,0.070693,0.084726,0.04422,0.053068
51,90,0.0668,0.060711,0.072173,0.094908
51,90,0.068067,0.079612,0.075927,0.078552
51,90,0.074596,0.075052,0.075818,0.084349
51,90,0.073911,0.083486,0.081518,0.089916
51,100,0.045994,0.042555,0.062032,0.059637
51,100,0.06314,0.073293,0.068226,0.072816
51,100,0.073624,0.081041,0.07729,0.075367
51,100,0.076275,0.071231,0.075371,0.076437
51,100,0.072333,0.074534,0.051727,0.063853
51,100,0.041634,0.059439,0.069859,0.072089
51,100,0.071838,0.073875,0.075367,0.072701
51,100,0.069669,0.077448,0.071148,0.080906
51,100,0.076345,0.084375,0.077313,0.086373
51,100,0.060909,0.057701,0.047101,0.048299
51,100,0.058939,0.070326,0.072167,0.076101
51,100,0.069593,0.082413,0.073993,0.085977
51,100,0.069662,0.076954,0.078005,0.080204
51,100,0.070893,0.078532,0.074177,0.075635
51,100,0.038625,0.049553,0.072262,0.084437
61,80,0.098936,0.104242,0.106161,0.108943
61,80,0.111916,0.104281,0.104222,0.102217
61,80,0.106656,0.102196,0.06388,0.081134
61,80,0.094355,0.12575,0.1011,0.116444
61,80,0.107274,0.136964,0.107283,0.122579
61,80,0.106002,0.112355,0.053331,0.069334
61,80,0.102965,0.085586,0.098348,0.10124
61,80,0.106049,0.107376,0.096797,0.111016
61,80,0.104189,0.111995,0.077322,0.093513
61,80,0.081939,0.080918,0.09953,0.110943
61,80,0.090023,0.107345,0.104351,0.112691
61,80,0.106897,0.116349,0.104511,0.114241
61,80,0.070882,0.065073,0.111087,0.102447
61,80,0.107709,0.101327,0.104582,0.118916
61,80,0.089033,0.109467,0.105853,0.13044
61,90,0.059815,0.066656,0.104016,0.096918
61,90,0.094081,0.118077,0.103493,0.109529
61,90,0.10046,0.110211,0.108961,0.104668
61,90,0.094285,0.088297,0.076421,0.096538
61,90,0.096741,0.108434,0.104067,0.10849
61,90,0.106575,0.117977,0.104338,0.117835
61,90,0.103497,0.109263,0.053874,0.093132
61,90,0.081361,0.105163,0.100803,0.114212
61,90,0.112774,0.10307,0.103479,0.131362
61,90,0.105772,0.119987,0.076239,0.086447
61,90,0.073822,0.083841,0.105432,0.113201
61,90,0.099105,0.109023,0.106582,0.12667
61,90,0.110142,0.113423,0.098684,0.128358
61,90,0.05705,0.068295,0.109912,0.102763
61,90,0.097959,0.106781,0.106685,0.130382
61,100,0.099558,0.121341,0.106898,0.108982
61,100,0.052535,0.068739,0.099706,0.090856
61,100,0.099978,0.118392,0.105107,0.111432
61,100,0.106294,0.110521,0.10297,0.108586
61,100,0.081593,0.081899,0.08333,0.07748
61,100,0.100744,0.119431,0.102452,0.111787
61,100,0.106875,0.114912,0.102806,0.12405
61,100,0.102399,0.105162,0.078586,0.068096
61,100,0.104484,0.118843,0.102264,0.114454
61,100,0.104526,0.109075,0.097237,0.109978
61,100,0.109862,0.103753,0.073524,0.080111
61,100,0.105056,0.091756,0.103293,0.128285
61,100,0.105917,0.108669,0.111684,0.103763
61,100,0.10555,0.111421,0.092727,0.096276
61,100,0.086974,0.074348,0.105314,0.131622
71,80,0.127442,0.15427,0.13285,0.13672
71,80,0.12529,0.153393,0.091018,0.1155
71,80,0.115702,0.140183,0.125509,0.146518
71,80,0.124498,0.143015,0.131398,0.135798
71,80,0.093344,0.112172,0.114347,0.133059
71,80,0.127118,0.141335,0.127615,0.14604
71,80,0.132422,0.136103,0.08935,0.113765
71,80,0.110435,0.134483,0.127569,0.157518
71,80,0.125826,0.144753,0.129314,0.146993
71,80,0.090569,0.107249,0.109004,0.139077
71,80,0.126936,0.14144,0.124509,0.149434
71,80,0.129521,0.142392,0.088824,0.117045
71,80,0.12192,0.146841,0.132643,0.138496
71,80,0.127027,0.156427,0.126966,0.164619
71,80,0.0922,0.104246,0.115931,0.16465
71,90,0.126496,0.152772,0.127267,0.143314
71,90,0.134533,0.137663,0.093978,0.100269
71,90,0.123029,0.142363,0.132632,0.138044
71,90,0.127084,0.141467,0.128502,0.141721
71,90,0.092682,0.099539,0.120869,0.143913
71,90,0.128697,0.143515,0.133831,0.139432
71,90,0.126518,0.140138,0.096434,0.097771
71,90,0.127475,0.138032,0.127481,0.147979
71,90,0.127812,0.155415,0.132164,0.142048
71,90,0.087705,0.098057,0.11906,0.144103
71,90,0.126621,0.170923,0.127007,0.150097
71,90,0.131411,0.134768,0.092491,0.107729
71,90,0.125973,0.139193,0.129128,0.159689
71,90,0.128597,0.155738,0.128644,0.147973
71,90,0.084498,0.104031,0.129213,0.151461
71,100,0.128879,0.141141,0.127336,0.139352
71,100,0.124764,0.136027,0.090647,0.10932
71,100,0.127335,0.13553,0.133775,0.138891
71,100,0.131815,0.1384,0.12561,0.160442
71,100,0.085081,0.116649,0.123575,0.138039
71,100,0.130737,0.156495,0.135408,0.137237
71,100,0.124449,0.14062,0.087089,0.113434
71,100,0.123704,0.136256,0.128299,0.145415
71,100,0.13327,0.136384,0.129522,0.137554
71,100,0.090021,0.11237,0.121003,0.136326
71,100,0.133178,0.139359,0.127168,0.147538
71,100,0.120466,0.136451,0.099199,0.124657
71,100,0.124349,0.131568,0.12815,0.148046
71,100,0.130394,0.139537,0.133409,0.126569
71,100,0.102216,0.122499,0.123679,0.152454
81,80,0.15808,0.180756,0.164745,0.180594
81,80,0.112418,0.154557,0.153483,0.176128
81,80,0.165639,0.181222,0.17007,0.18783
81,80,0.144698,0.140502,0.155794,0.179328
81,80,0.161986,0.200139,0.157914,0.168504
81,80,0.135671,0.176509,0.16055,0.183421
81,80,0.164529,0.181874,0.127552,0.14434
81,80,0.158838,0.16914,0.161758,0.18144
81,80,0.170584,0.174197,0.121591,0.160086
81,80,0.154356,0.163271,0.162129,0.183782
81,80,0.172497,0.189796,0.128987,0.158948
81,80,0.156207,0.18242,0.161624,0.190812
81,80,0.164557,0.180709,0.116295,0.158143
81,80,0.157108,0.174754,0.169211,0.184483
81,80,0.163692,0.190422,0.139262,0.156461
81,90,0.158586,0.179664,0.164393,0.1728
81,90,0.164679,0.144735,0.128648,0.164617
81,90,0.165655,0.189601,0.162382,0.1842
81,90,0.135289,0.133751,0.151746,0.171655
81,90,0.160089,0.177993,0.162353,0.182786
81,90,0.122421,0.158106,0.161222,0.168981
81,90,0.160387,0.182194,0.161345,0.182117
81,90,0.138692,0.140896,0.145896,0.177016
81,90,0.167533,0.177024,0.163941,0.205995
81,90,0.123,0.130823,0.162676,0.172992
81,90,0.173269,0.171967,0.167818,0.181821
81,90,0.124225,0.145207,0.156472,0.192569
81,90,0.16172,0.194795,0.157573,0.1792
81,90,0.134467,0.156791,0.162617,0.185818
81,90,0.159389,0.182591,0.143657,0.155643
81,100,0.139919,0.174095,0.160606,0.175325
81,100,0.170546,0.171737,0.134167,0.140326
81,100,0.158406,0.1655,0.161309,0.182338
81,100,0.168795,0.171111,0.131051,0.148251
81,100,0.154468,0.15952,0.167231,0.17389
81,100,0.168585,0.182879,0.12257,0.137975
81,100,0.154877,0.180137,0.168179,0.168999
81,100,0.164426,0.17889,0.116303,0.156262
81,100,0.153005,0.175024,0.162656,0.189361
81,100,0.163202,0.169909,0.142328,0.146151
81,100,0.160825,0.193427,0.168324,0.18073
81,100,0.160852,0.149438,0.133488,0.170436
81,100,0.165748,0.16901,0.161055,0.183351
81,100,0.12718,0.143379,0.161121,0.177104
81,100,0.160976,0.182068,0.162524,0.197781
91,80,0.15244,0.170091,0.192141,0.213985
91,80,0.205257,0.222396,0.173048,0.178445
91,80,0.203617,0.215465,0.19896,0.228216
91,80,0.185114,0.185057,0.203298,0.219823
91,80,0.203576,0.222618,0.15504,0.205513
91,80,0.192994,0.223774,0.20198,0.227083
91,80,0.168166,0.174971,0.18564,0.209197
91,80,0.202304,0.24441,0.162877,0.201937
91,80,0.20185,0.202821,0.201619,0.228254
91,80,0.194281,0.192649,0.167081,0.212933
91,80,0.20762,0.220131,0.220649,0.195737
91,80,0.163114,0.200188,0.203531,0.254332
91,80,0.200638,0.214658,0.17926,0.184175
91,80,0.201418,0.21788,0.203958,0.228668
91,80,0.16867,0.177314,0.207274,0.23766
91,90,0.208845,0.229892,0.165984,0.187391
91,90,0.208023,0.226663,0.21876,0.213374
91,90,0.179634,0.192553,0.203373,0.22869
91,90,0.212116,0.23817,0.145564,0.187319
91,90,0.181102,0.215945,0.176777,0.215535
91,90,0.157857,0.191343,0.19228,0.207001
91,90,0.209885,0.219466,0.171291,0.177317
91,90,0.193703,0.214314,0.206989,0.242338
91,90,0.185004,0.191722,0.197128,0.225438
91,90,0.212506,0.218397,0.198292,0.196937
91,90,0.183321,0.209269,0.200884,0.241452
91,90,0.199796,0.20809,0.16416,0.232704
91,90,0.201498,0.227031,0.201643,0.221648
91,90,0.162815,0.198694,0.203563,0.23068
91,90,0.20559,0.221827,0.165832,0.21105
91,100,0.212435,0.213515,0.204882,0.217867
91,100,0.171379,0.17783,0.207438,0.216803
91,100,0.204609,0.224004,0.162289,0.184033
91,100,0.20287,0.221446,0.207156,0.222738
91,100,0.198259,0.170744,0.199362,0.236442
91,100,0.203288,0.225108,0.174633,0.224922
91,100,0.207506,0.219669,0.203329,0.224073
91,100,0.15174,0.223172,0.197745,0.240297
91,100,0.20397,0.248351,0.143986,0.22054
91,100,0.210745,0.213077,0.204391,0.226346
91,100,0.157726,0.199596,0.202583,0.226347
91,100,0.211153,0.227154,0.154204,0.202632
91,100,0.194085,0.218156,0.208293,0.227616
91,100,0.169996,0.169248,0.197413,0.227173
91,100,0.208198,0.226143,0.182124,0.204103
101,80,0.23918,0.268654,0.244822,0.266523
101,80,0.210347,0.220706,0.254854,0.255246
101,80,0.20146,0.258781,0.238462,0.265469
101,80,0.254082,0.255381,0.216061,0.243026
101,80,0.233326,0.270836,0.19153,0.253044
101,80,0.230326,0.260247,0.241835,0.276332
101,80,0.204766,0.234791,0.234907,0.2691
101,80,0.203399,0.226996,0.23469,0.269382
101,80,0.244172,0.273332,0.1982,0.265012
101,80,0.253476,0.278483,0.218183,0.229043
101,80,0.230459,0.263635,0.251662,0.262867
101,80,0.172293,0.237448,0.248181,0.288506
101,80,0.235216,0.23071,0.225826,0.266655
101,80,0.247163,0.270241,0.179858,0.231345
101,80,0.240162,0.270118,0.234956,0.2755
101,90,0.223429,0.248942,0.250198,0.270721
101,90,0.206457,0.221671,0.253002,0.280135
101,90,0.251442,0.25286,0.189338,0.245693
101,90,0.245644,0.270579,0.231211,0.250212
101,90,0.236186,0.284286,0.240046,0.270139
101,90,0.222611,0.227097,0.245689,0.274457
101,90,0.21013,0.254452,0.243714,0.263421
101,90,0.259017,0.254705,0.242959,0.2271
101,90,0.243419,0.274878,0.19395,0.257328
101,90,0.241085,0.283862,0.241524,0.300847
101,90,0.226983,0.233374,0.238619,0.289239
101,90,0.191961,0.272456,0.235584,0.283602
101,90,0.242103,0.273244,0.219211,0.249917
101,90,0.241222,0.26763,0.194386,0.259766
101,90,0.236453,0.258273,0.246668,0.286887
101,100,0.198931,0.278817,0.234828,0.264465
101,100,0.210888,0.228506,0.23082,0.258213
101,100,0.24705,0.271593,0.191191,0.245776
101,100,0.249274,0.25717,0.23106,0.230516
101,100,0.242461,0.246473,0.24304,0.277693
101,100,0.181188,0.227188,0.258033,0.258087
101,100,0.248841,0.241753,0.226143,0.265322
101,100,0.2471,0.266731,0.218471,0.242208
101,100,0.236496,0.277987,0.239244,0.292066
101,100,0.201218,0.244239,0.248163,0.27009
101,100,0.226387,0.220377,0.234105,0.288294
101,100,0.236729,0.263218,0.1946,0.256858
101,100,0.243544,0.298529,0.221055,0.226815
101,100,0.236218,0.289461,0.243372,0.284799
101,100,0.199691,0.22984,0.245786,0.303162
1,80,0.00437,0.004377,0.002799,0.000523
1,80,0.002591,0.000732,0.002639,0.000698
1,80,0.00234,0.000755,0.002269,0.001005
1,80,0.002894,0.000324,0.002587,0.000592
1,80,0.002447,0.00042,0.002266,0.000925
1,80,0.002264,0.000798,0.002802,0.001797
1,80,0.002654,0.000305,0.002251,0.000912
1,80,0.002393,0.000582,0.002278,0.001521
1,80,0.00226,0.000636,0.00223,0.002545
1,80,0.003022,0.000335,0.002606,0.001339
1,80,0.002378,0.000524,0.002463,0.002485
1,80,0.002846,0.000594,0.002456,0.003823
1,80,0.003257,0.000359,0.002526,0.001879
1,80,0.00254,0.000522,0.002584,0.003552
1,80,0.002879,0.000593,0.002432,0.005289
1,90,0.002904,0.0003,0.002485,0.000382
1,90,0.002568,0.000552,0.002696,0.000681
1,90,0.002449,0.000709,0.002259,0.000933
1,90,0.002319,0.000285,0.002579,0.000617
1,90,0.002483,0.000513,0.002374,0.000918
1,90,0.002377,0.000625,0.002526,0.001697
1,90,0.002512,0.000264,0.002193,0.00085
1,90,0.002282,0.000489,0.002619,0.001617
1,90,0.002633,0.00081,0.00236,0.002522
1,90,0.002943,0.000347,0.00244,0.001315
1,90,0.002434,0.000491,0.00232,0.002603
1,90,0.003083,0.000592,0.002438,0.003944
1,90,0.003059,0.000332,0.002546,0.001889
1,90,0.002358,0.000429,0.002428,0.003471
1,90,0.002242,0.000719,0.002256,0.00548
1,100,0.002988,0.000337,0.002448,0.000364
1,100,0.002216,0.000517,0.00239,0.000682
1,100,0.002562,0.000857,0.002411,0.001068
1,100,0.002314,0.000341,0.00226,0.00064
1,100,0.002215,0.000422,0.002154,0.001007
1,100,0.002136,0.000664,0.002192,0.001585
1,100,0.002722,0.000321,0.00254,0.000975
1,100,0.002315,0.000483,0.002342,0.001663
1,100,0.00273,0.000698,0.00234,0.002435
1,100,0.003139,0.000333,0.002885,0.001403
1,100,0.002343,0.000394,0.002211,0.002617
1,100,0.002252,0.000683,0.002232,0.003928
1,100,0.002934,0.000265,0.002536,0.00191
1,100,0.002513,0.000446,0.002408,0.003469
1,100,0.002825,0.000667,0.002481,0.005607
11,80,0.007604,0.002992,0.007098,0.003043
11,80,0.008069,0.003414,0.006626,0.004215
11,80,0.008255,0.004979,0.007718,0.006367
11,80,0.007879,0.00311,0.006602,0.003314
11,80,0.006075,0.002983,0.005407,0.004518
11,80,0.006196,0.003531,0.005445,0.005637
11,80,0.005792,0.00251,0.005302,0.004222
11,80,0.006154,0.002817,0.005416,0.006239
11,80,0.007769,0.004633,0.007674,0.010331
11,80,0.008318,0.003087,0.007592,0.006227
11,80,0.008356,0.003706,0.007581,0.009986
11,80,0.008765,0.004899,0.00841,0.01426
11,80,0.008077,0.002977,0.006128,0.006731
11,80,0.006395,0.003156,0.008278,0.013002
11,80,0.007759,0.004435,0.008234,0.017961
11,90,0.00826,0.003222,0.007598,0.002824
11,90,0.007585,0.003967,0.007869,0.004602
11,90,0.00853,0.005016,0.007559,0.005462
11,90,0.007263,0.002941,0.007307,0.003813
11,90,0.007912,0.00365,0.007557,0.005454
11,90,0.008302,0.00532,0.00743,0.007327
11,90,0.007921,0.002908,0.00762,0.004792
11,90,0.0082,0.003602,0.00778,0.007468
11,90,0.008426,0.004538,0.007707,0.010309
11,90,0.007987,0.003113,0.007756,0.006047
11,90,0.007907,0.004012,0.007884,0.00977
11,90,0.008411,0.004669,0.007558,0.014221
11,90,0.008084,0.002985,0.007822,0.007522
11,90,0.008405,0.003983,0.00819,0.013142
11,90,0.008773,0.005709,0.008028,0.018614
11,100,0.008033,0.003105,0.007575,0.003366
11,100,0.008033,0.003767,0.007426,0.004391
11,100,0.008459,0.005521,0.007041,0.005575
11,100,0.00816,0.002828,0.007422,0.004002
11,100,0.008533,0.003862,0.007576,0.005847
11,100,0.00804,0.0052,0.007914,0.00706
11,100,0.008044,0.00293,0.007543,0.00471
11,100,0.008329,0.004214,0.007845,0.007673
11,100,0.008141,0.005092,0.007897,0.010844
