Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKOPT, time_subproblem_KCRDKOPT, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG
71,80,0.016025,0.131542,0.558971,0.089442,0.04992,0.087571,0.052033,0.09362,0.04917,0.078223,0.061303,0.085726,0.049651,0.089524
71,80,0.71324,0.819786,0.232458,0.075816,0.044511,0.079349,0.051526,0.08666,0.052705,0.083491,0.057873,0.093712,0.086466,0.106657
71,80,0.007079,0.095696,0.39101,0.074429,0.04636,0.079299,0.046124,0.076185,0.043896,0.071654,0.044683,0.071406,0.043471,0.078392
71,80,0.655353,0.732279,0.227757,0.075286,0.044445,0.078857,0.045144,0.07701,0.04417,0.070909,0.044724,0.07472,0.045945,0.08459
71,80,0.025159,0.170415,0.384956,0.077449,0.068374,0.121162,0.070809,0.1223,0.070801,0.12073,0.073691,0.117344,0.073285,0.128685
71,80,0.874683,0.792079,0.226185,0.072133,0.045712,0.086829,0.047955,0.083838,0.043963,0.070792,0.04521,0.070858,0.04372,0.082913
71,80,0.097896,0.330055,0.410663,0.073076,0.044989,0.076874,0.04341,0.078995,0.04626,0.07718,0.048327,0.075583,0.047841,0.084258
71,80,0.014142,0.123896,0.403346,0.073589,0.066591,0.122066,0.06935,0.119217,0.066293,0.112559,0.068661,0.112127,0.066578,0.126544
71,80,0.069559,0.293614,0.355889,0.073423,0.07076,0.123659,0.069631,0.120006,0.066504,0.112444,0.06854,0.112678,0.06655,0.126562
71,80,0.023208,0.167406,0.454288,0.105248,0.085905,0.153038,0.0662,0.118256,0.065643,0.116159,0.074128,0.120762,0.066604,0.126451
71,80,0.036186,0.205063,0.328985,0.076626,0.070253,0.123838,0.066877,0.119106,0.066971,0.110639,0.07444,0.121282,0.067309,0.125208
71,80,0.006792,0.085262,0.348768,0.077012,0.044361,0.07835,0.044476,0.078235,0.044426,0.072103,0.046494,0.077887,0.044744,0.080187
71,80,0.014088,0.129828,0.414091,0.075657,0.047008,0.082756,0.047265,0.079758,0.050237,0.072987,0.045895,0.077867,0.048842,0.086703
71,80,0.021447,0.174676,0.366062,0.074704,0.116791,0.219271,0.113018,0.212191,0.123147,0.206585,0.072693,0.122811,0.124179,0.225326
71,100,0.327777,0.537747,0.18111,0.075943,0.050194,0.081605,0.04457,0.076829,0.046208,0.074509,0.048803,0.077365,0.048826,0.088046
71,100,0.242921,0.504706,0.187966,0.078465,0.048901,0.086264,0.050015,0.082912,0.048614,0.074301,0.044996,0.07227,0.044481,0.081949
71,100,0.380905,0.589376,0.202602,0.074604,0.048947,0.084803,0.049444,0.08024,0.047926,0.078648,0.047589,0.077985,0.047303,0.090462
71,100,0.026699,0.179603,0.322124,0.074422,0.046813,0.080695,0.046945,0.081245,0.045024,0.073764,0.048477,0.075486,0.044132,0.078515
71,100,0.014811,0.128123,0.37628,0.077309,0.045349,0.078906,0.04355,0.076128,0.043843,0.071891,0.044828,0.072785,0.044082,0.078148
71,100,0.041033,0.214685,0.409383,0.07162,0.136507,0.253246,0.132451,0.24476,0.13248,0.236236,0.081737,0.125226,0.156601,0.297886
71,100,0.017655,0.150891,0.538906,0.090105,0.059722,0.102182,0.046196,0.079558,0.045367,0.089266,0.06353,0.105623,0.065523,0.09516
71,100,0.690825,0.80433,0.223453,0.089422,0.056544,0.092378,0.047504,0.089768,0.047718,0.071917,0.045577,0.072103,0.045833,0.082327
71,100,0.007969,0.083921,0.334391,0.074542,0.045384,0.08148,0.046612,0.076705,0.043807,0.070664,0.048375,0.076218,0.044394,0.079969
71,100,0.648773,0.720305,0.141368,0.076419,0.045922,0.081868,0.04536,0.078523,0.048146,0.078813,0.048288,0.078948,0.04652,0.089528
71,100,0.027055,0.181493,0.35955,0.073288,0.06959,0.123351,0.070638,0.120723,0.064997,0.111496,0.067954,0.112607,0.065519,0.121992
71,100,0.877505,0.803202,0.160292,0.073829,0.047536,0.08392,0.048373,0.079944,0.046058,0.070996,0.045431,0.070316,0.044814,0.083305
71,100,0.098714,0.328475,0.334224,0.07214,0.045542,0.077229,0.044678,0.079817,0.044353,0.072261,0.044686,0.072077,0.044901,0.079157
71,100,0.014424,0.125316,0.351254,0.073239,0.069384,0.127772,0.067197,0.127507,0.067975,0.118624,0.075894,0.120957,0.074201,0.130959
71,100,0.070916,0.298191,0.406661,0.072057,0.067799,0.121039,0.067879,0.120561,0.066323,0.111605,0.069126,0.113525,0.066811,0.124757
71,100,0.023277,0.166813,0.384013,0.074017,0.068009,0.127377,0.071191,0.126274,0.068642,0.113447,0.072968,0.121455,0.069901,0.131457
71,100,0.039637,0.216539,0.315918,0.072968,0.07188,0.130238,0.068152,0.122123,0.067312,0.115089,0.070626,0.111376,0.069653,0.123633
71,100,0.00617,0.083555,0.36304,0.075269,0.044723,0.078405,0.043968,0.076282,0.044119,0.074018,0.045062,0.073126,0.047049,0.083989
71,100,0.015145,0.127367,0.312,0.081882,0.04502,0.075865,0.044234,0.074848,0.044485,0.070614,0.044825,0.070593,0.044007,0.077849
71,100,0.023438,0.166119,0.340576,0.07242,0.112912,0.204743,0.112508,0.205236,0.115044,0.203902,0.075379,0.118765,0.116634,0.222449
81,0,0.384644,0.750462,0.232753,0.128691,0.060625,0.107488,0.059901,0.102491,0.059469,0.100031,0.061288,0.09981,0.055127,0.103189
81,0,0.211283,0.57318,0.234541,0.098136,0.055545,0.101336,0.055646,0.098481,0.056157,0.091228,0.055576,0.09118,0.054991,0.103013
81,0,0.335698,0.74178,0.287119,0.097621,0.058943,0.108977,0.05845,0.100252,0.054927,0.090464,0.055759,0.091299,0.056048,0.101465
81,0,0.026176,0.21161,0.468697,0.095641,0.060168,0.104168,0.060096,0.102272,0.057061,0.099958,0.061037,0.098129,0.059409,0.107123
81,0,0.014134,0.158229,0.483252,0.092775,0.058279,0.103824,0.059448,0.101529,0.056599,0.100808,0.060255,0.097203,0.058691,0.105268
81,0,0.042094,0.279252,0.609554,0.097514,0.143538,0.269999,0.143833,0.264716,0.139637,0.250795,0.083688,0.142014,0.137314,0.263406
81,0,0.007662,0.10668,0.507168,0.101795,0.054655,0.102077,0.055365,0.09954,0.055271,0.095141,0.058329,0.093533,0.05623,0.101031
81,0,0.6379,0.925301,0.269973,0.093279,0.055105,0.101609,0.061059,0.108036,0.060461,0.100706,0.061128,0.097671,0.060494,0.107829
81,0,0.007324,0.106668,0.455289,0.09283,0.055626,0.099695,0.055307,0.096688,0.054721,0.091636,0.055989,0.091442,0.055048,0.099796
81,0,0.574878,0.909232,0.260485,0.097615,0.055116,0.099901,0.058044,0.10007,0.055321,0.091119,0.056141,0.09729,0.058868,0.106811
81,0,0.023936,0.213197,0.48572,0.093758,0.087399,0.15996,0.091004,0.165644,0.085882,0.148324,0.08489,0.146223,0.084787,0.160425
81,0,0.634985,0.907442,0.25718,0.097259,0.05796,0.108149,0.062094,0.104313,0.058666,0.094752,0.059568,0.099554,0.055417,0.103133
81,0,0.086701,0.37469,0.509418,0.095376,0.058863,0.102855,0.058302,0.099767,0.05573,0.093054,0.056931,0.09188,0.055103,0.099798
81,0,0.014992,0.16154,0.482377,0.096137,0.087757,0.161821,0.082507,0.151176,0.082122,0.142785,0.087488,0.151367,0.089019,0.163653
81,0,0.07398,0.383625,0.43521,0.101465,0.087283,0.164513,0.084577,0.153955,0.082906,0.145419,0.114706,0.197538,0.083827,0.157759
81,0,0.024389,0.212737,0.544803,0.094593,0.087226,0.158315,0.082843,0.150019,0.082406,0.142293,0.085771,0.143144,0.125207,0.198
81,0,0.040573,0.285525,0.716817,0.141897,0.088376,0.160873,0.096447,0.175746,0.125052,0.172807,0.102906,0.149787,0.089905,0.165375
81,0,0.006869,0.109753,0.666806,0.097916,0.057579,0.116282,0.056142,0.109995,0.05517,0.092232,0.057138,0.100257,0.054451,0.099561
81,0,0.014981,0.16462,0.418084,0.096801,0.058096,0.099529,0.057529,0.097149,0.059875,0.096168,0.056475,0.093797,0.055064,0.099964
81,0,0.025202,0.221553,0.439065,0.099237,0.169915,0.324259,0.180778,0.344314,0.175961,0.318722,0.0867,0.154734,0.179616,0.345673
81,20,0.375332,0.752342,0.184684,0.099962,0.062199,0.109366,0.062187,0.105065,0.056346,0.09135,0.0565,0.092048,0.061051,0.11114
81,20,0.22031,0.61722,0.248893,0.093355,0.061113,0.108096,0.057785,0.104684,0.055165,0.091773,0.056358,0.096097,0.059031,0.104415
81,20,0.328089,0.705406,0.286638,0.097533,0.060981,0.110158,0.062842,0.104828,0.055876,0.092012,0.056813,0.09482,0.055622,0.103258
81,20,0.025182,0.220574,0.457031,0.098734,0.055024,0.097631,0.056511,0.100205,0.054777,0.091307,0.055954,0.090692,0.056125,0.098968
81,20,0.014198,0.158369,0.453378,0.09207,0.056832,0.099192,0.054795,0.097131,0.055681,0.091743,0.054881,0.091596,0.054084,0.100572
81,20,0.040397,0.271212,0.588406,0.092555,0.140998,0.269019,0.165311,0.317573,0.143846,0.260048,0.08979,0.144146,0.136946,0.271493
81,20,0.008055,0.105758,0.545012,0.095057,0.054182,0.097359,0.054449,0.09621,0.054306,0.090455,0.057039,0.091231,0.054328,0.099715
81,20,0.633064,0.909525,0.265238,0.097539,0.056627,0.09947,0.056065,0.098606,0.055242,0.091796,0.056063,0.09165,0.055288,0.101244
81,20,0.007446,0.109643,0.476722,0.099418,0.06018,0.102186,0.05856,0.104147,0.054815,0.090296,0.055681,0.09131,0.056791,0.09869
81,20,0.597888,0.941556,0.250801,0.098955,0.056495,0.102162,0.057381,0.099966,0.056166,0.098277,0.062341,0.098528,0.058869,0.109788
81,20,0.024788,0.215944,0.438035,0.094791,0.087214,0.157472,0.085471,0.160026,0.087227,0.14958,0.089386,0.149382,0.09161,0.170194
81,20,0.638709,0.933633,0.262115,0.097073,0.060825,0.108648,0.056435,0.10161,0.055347,0.092582,0.056592,0.092283,0.055959,0.105339
81,20,0.082208,0.372403,0.487482,0.097223,0.062057,0.103229,0.055489,0.097275,0.056579,0.092049,0.061486,0.098565,0.057727,0.103412
81,20,0.013739,0.160376,0.734706,0.094454,0.091487,0.167512,0.084926,0.155602,0.082124,0.155235,0.085485,0.142627,0.082708,0.155138
81,20,0.073742,0.395719,0.40963,0.099568,0.093893,0.166909,0.083838,0.152315,0.085483,0.149657,0.115657,0.196893,0.088185,0.161087
81,20,0.023079,0.22636,0.487816,0.098681,0.082188,0.152609,0.082549,0.150051,0.08174,0.142491,0.085103,0.142115,0.082391,0.153541
81,20,0.040303,0.267656,0.477683,0.092857,0.08373,0.152144,0.083857,0.150664,0.082744,0.14307,0.086924,0.142724,0.083081,0.156503
81,20,0.007282,0.106246,0.458626,0.092381,0.061122,0.107305,0.059065,0.104899,0.060687,0.0989,0.062515,0.096118,0.055584,0.099246
81,20,0.014743,0.164558,0.429826,0.094948,0.061268,0.105504,0.061118,0.104433,0.060618,0.09412,0.055845,0.091666,0.055688,0.10155
81,20,0.023211,0.221394,0.480557,0.102726,0.178356,0.326443,0.175379,0.332347,0.171651,0.321118,0.090303,0.154847,0.176307,0.341717
81,40,0.383182,0.762602,0.194663,0.098143,0.054767,0.099356,0.060786,0.106436,0.057707,0.09383,0.058757,0.096005,0.060379,0.10914
81,40,0.219118,0.592323,0.242518,0.092972,0.057823,0.104415,0.055525,0.098164,0.05469,0.091547,0.055696,0.110931,0.06833,0.112794
81,40,0.368624,0.820001,0.382665,0.103628,0.059777,0.108881,0.077441,0.122717,0.062796,0.130278,0.057818,0.112475,0.058019,0.106899
81,40,0.024633,0.225698,0.600361,0.096495,0.065054,0.111433,0.065347,0.112922,0.056157,0.091577,0.055727,0.091191,0.058577,0.105286
81,40,0.013919,0.169542,0.440838,0.100068,0.059876,0.103999,0.056075,0.098081,0.054416,0.091512,0.054745,0.092386,0.054501,0.099551
81,40,0.0392,0.266326,0.526411,0.09952,0.145776,0.281609,0.168786,0.32092,0.139338,0.251254,0.084246,0.145731,0.13869,0.269853
81,40,0.008414,0.108867,0.537853,0.094839,0.058289,0.103071,0.055101,0.096626,0.058391,0.095517,0.059879,0.099397,0.060658,0.109566
81,40,0.628858,0.920727,0.240236,0.092947,0.055922,0.102174,0.056493,0.101289,0.055944,0.091375,0.058758,0.093553,0.055678,0.104134
81,40,0.007788,0.108616,0.474319,0.093498,0.054483,0.09785,0.055079,0.098082,0.05481,0.091221,0.055611,0.091353,0.056079,0.099193
81,40,0.590852,0.934036,0.244651,0.09548,0.056623,0.103848,0.055656,0.098931,0.05468,0.095907,0.058009,0.091252,0.0553,0.106665
81,40,0.022514,0.226283,0.47574,0.097871,0.086411,0.157108,0.088322,0.162355,0.0892,0.153012,0.0889,0.159032,0.090496,0.171235
81,40,0.634343,0.93435,0.316769,0.093515,0.083652,0.151873,0.056049,0.102951,0.058017,0.093899,0.061715,0.09821,0.059836,0.109701
81,40,0.089613,0.40016,0.49571,0.092994,0.055178,0.097274,0.056459,0.096501,0.055625,0.091096,0.055666,0.09217,0.054585,0.103644
81,40,0.015221,0.16512,0.464796,0.098043,0.088052,0.164519,0.084578,0.152933,0.08345,0.143738,0.094061,0.150627,0.088044,0.165811
81,40,0.072211,0.386658,0.480586,0.095075,0.086127,0.155728,0.084803,0.153204,0.083767,0.145178,0.114526,0.199467,0.084351,0.162154
81,40,0.023892,0.21433,0.491167,0.097631,0.090561,0.166095,0.089628,0.15957,0.087645,0.152442,0.086134,0.144783,0.083091,0.157739
81,40,0.038825,0.270991,0.472355,0.095915,0.087939,0.161833,0.087677,0.156599,0.087175,0.147955,0.086562,0.145113,0.083605,0.160441
81,40,0.006582,0.108272,0.474094,0.093176,0.054628,0.097767,0.054543,0.096092,0.054682,0.090874,0.055716,0.090778,0.055245,0.098787
81,40,0.013763,0.167207,0.423676,0.09382,0.056937,0.098297,0.055505,0.097149,0.054709,0.091138,0.05603,0.095557,0.055292,0.099532
81,40,0.023251,0.21279,0.439047,0.101109,0.168581,0.325281,0.178702,0.327393,0.180167,0.319174,0.084205,0.143104,0.167233,0.325264
81,60,0.379963,0.747777,0.186001,0.093915,0.060716,0.107699,0.060709,0.102019,0.056596,0.090837,0.056451,0.092659,0.055304,0.102129
81,60,0.22464,0.594208,0.24512,0.092676,0.056826,0.10108,0.055389,0.09931,0.054742,0.091483,0.055428,0.090727,0.059379,0.104385
81,60,0.330091,0.711202,0.276888,0.09678,0.05988,0.105524,0.056387,0.102407,0.056986,0.092851,0.057089,0.092481,0.055159,0.108144
81,60,0.027586,0.230338,0.430279,0.101221,0.062417,0.103564,0.058907,0.100213,0.054388,0.097013,0.060284,0.097421,0.054449,0.097891
81,60,0.014917,0.159428,0.442624,0.096865,0.056914,0.102355,0.057618,0.099432,0.05828,0.100008,0.061063,0.098626,0.056205,0.10587
81,60,0.037675,0.263132,0.592149,0.096905,0.137962,0.26327,0.166069,0.318414,0.137328,0.247309,0.083494,0.142008,0.138667,0.277093
81,60,0.007962,0.10932,0.52397,0.093251,0.056577,0.098402,0.055258,0.097215,0.055075,0.093235,0.056078,0.0918,0.057815,0.103911
81,60,0.62434,0.907907,0.259273,0.093135,0.056365,0.106721,0.061839,0.107757,0.055301,0.090673,0.058461,0.092072,0.055348,0.106749
81,60,0.007025,0.114633,0.495714,0.101138,0.058165,0.103486,0.055362,0.096475,0.054645,0.09107,0.056103,0.091752,0.054716,0.100299
81,60,0.578747,0.901927,0.249426,0.094202,0.054994,0.101134,0.056313,0.099214,0.055533,0.091232,0.056061,0.090969,0.056681,0.102898
81,60,0.022665,0.223649,0.446005,0.096689,0.086782,0.154792,0.10608,0.201972,0.094549,0.165687,0.09281,0.155942,0.097274,0.177738
81,60,0.733126,1.07378,0.267573,0.095362,0.061352,0.119101,0.064401,0.158787,0.063152,0.13003,0.067089,0.099215,0.060875,0.109856
81,60,0.083976,0.375305,0.492806,0.092765,0.057642,0.099109,0.05464,0.09711,0.055946,0.099807,0.055212,0.091632,0.054615,0.099067
81,60,0.014959,0.159581,0.497037,0.093205,0.082794,0.153343,0.085121,0.157174,0.086813,0.146547,0.086265,0.142741,0.084954,0.162827
81,60,0.075403,0.396235,0.450687,0.095173,0.083906,0.155476,0.083662,0.152137,0.082507,0.149082,0.114343,0.194548,0.083376,0.156505
81,60,0.024474,0.212269,0.533838,0.092817,0.082562,0.154024,0.090477,0.16482,0.090188,0.153135,0.087828,0.152762,0.081908,0.155939
81,60,0.040374,0.278053,0.509229,0.097188,0.083811,0.152022,0.085895,0.16292,0.088011,0.146421,0.087594,0.146449,0.083068,0.155511
81,60,0.007232,0.106742,0.489612,0.094981,0.057212,0.102331,0.059001,0.106918,0.060119,0.097714,0.055439,0.090261,0.060726,0.107636
81,60,0.015464,0.169835,0.426135,0.093574,0.056849,0.104158,0.055968,0.101124,0.058556,0.094664,0.055405,0.09177,0.054976,0.098459
81,60,0.026154,0.214993,0.465427,0.093656,0.169337,0.324044,0.169023,0.323467,0.1681,0.304223,0.086081,0.147493,0.205636,0.400066
81,80,0.386496,0.778912,0.19121,0.0952,0.055972,0.100669,0.056585,0.101732,0.056059,0.096528,0.056611,0.097184,0.056294,0.102261
81,80,0.222934,0.606648,0.226131,0.098542,0.055963,0.103983,0.056934,0.100939,0.055691,0.092401,0.058093,0.092649,0.058018,0.110854
81,80,0.327019,0.703327,0.28998,0.098916,0.056139,0.101932,0.057541,0.100386,0.05499,0.091831,0.059133,0.095182,0.055663,0.103669
81,80,0.023906,0.214939,0.434702,0.098136,0.055395,0.099023,0.055275,0.098565,0.055254,0.091031,0.057147,0.093488,0.054808,0.099372
81,80,0.013668,0.157637,0.425456,0.098255,0.057236,0.097532,0.054051,0.097246,0.054873,0.092289,0.055066,0.091519,0.054578,0.099461
81,80,0.04056,0.262925,0.552464,0.093709,0.142811,0.273279,0.168677,0.320955,0.139325,0.247758,0.083764,0.144324,0.138787,0.269169
81,80,0.009286,0.112801,0.54683,0.093555,0.055461,0.098677,0.05906,0.106271,0.058787,0.098871,0.0595,0.097098,0.060682,0.109001
81,80,0.626145,0.908573,0.25638,0.096889,0.059433,0.106044,0.058387,0.100963,0.058771,0.09959,0.060199,0.098576,0.061248,0.109366
81,80,0.007612,0.116516,0.460294,0.101378,0.061358,0.104802,0.058216,0.099601,0.060139,0.09847,0.059811,0.097922,0.054519,0.10196
81,80,0.585754,0.923132,0.259037,0.095406,0.056994,0.106418,0.059339,0.103908,0.056578,0.092294,0.05895,0.092562,0.056216,0.102926
81,80,0.023823,0.217441,0.459789,0.09321,0.082661,0.159042,0.091748,0.165217,0.083189,0.144354,0.087287,0.144221,0.083335,0.161835
81,80,0.646395,0.944247,0.261195,0.094389,0.056094,0.100592,0.058349,0.102235,0.054935,0.09,0.055989,0.090971,0.055252,0.10798
81,80,0.086811,0.389787,0.574048,0.098177,0.057005,0.102254,0.057363,0.10171,0.058518,0.094966,0.05962,0.096164,0.060361,0.101566
81,80,0.017295,0.200614,0.468751,0.093103,0.08443,0.158605,0.082153,0.154039,0.082549,0.14216,0.085437,0.142962,0.082411,0.154741
81,80,0.071087,0.364859,0.428788,0.099868,0.091503,0.163027,0.08379,0.153984,0.083352,0.145311,0.114894,0.201271,0.090924,0.17074
81,80,0.025345,0.219881,0.512151,0.097491,0.084969,0.159407,0.087038,0.151966,0.082821,0.145019,0.087392,0.154356,0.088294,0.163944
81,80,0.038774,0.27096,0.490685,0.094899,0.087153,0.154741,0.087438,0.15528,0.084461,0.146479,0.088848,0.145024,0.084091,0.154687
81,80,0.006488,0.109061,0.509296,0.099625,0.05467,0.101376,0.058855,0.105492,0.058778,0.096801,0.060542,0.097243,0.057528,0.100491
81,80,0.013983,0.159278,0.411758,0.093643,0.058118,0.101643,0.058926,0.104771,0.059817,0.099597,0.061384,0.099338,0.058777,0.106322
81,80,0.023697,0.217965,0.440842,0.094162,0.16749,0.318527,0.177201,0.327771,0.171937,0.314563,0.086631,0.14555,0.174631,0.333002
81,100,0.375371,0.753258,0.2287,0.096801,0.056677,0.10268,0.056119,0.099567,0.055294,0.093651,0.056851,0.091535,0.060022,0.104022
81,100,0.216406,0.594668,0.202366,0.097152,0.056115,0.102305,0.08476,0.15405,0.061768,0.09952,0.058363,0.090874,0.055306,0.11043
81,100,0.323431,0.699516,0.236997,0.092748,0.0562,0.10362,0.055896,0.099278,0.054822,0.090603,0.055816,0.091341,0.05512,0.103531
81,100,0.025093,0.216465,0.379028,0.095797,0.054989,0.097991,0.057866,0.135513,0.069997,0.104115,0.05915,0.1029,0.065875,0.113291
81,100,0.014354,0.169326,0.723318,0.117012,0.06886,0.112977,0.068093,0.125422,0.077941,0.128282,0.063589,0.099999,0.059489,0.107212
81,100,0.038594,0.265209,0.848935,0.123201,0.179865,0.341848,0.170421,0.321569,0.151385,0.269214,0.09071,0.158143,0.179712,0.342378
81,100,0.008049,0.113412,0.463211,0.100386,0.06139,0.107022,0.060436,0.105377,0.055803,0.097481,0.061737,0.096944,0.05515,0.101473
81,100,0.635383,0.92905,0.214051,0.097463,0.063718,0.1093,0.056585,0.099856,0.055593,0.095016,0.056213,0.091662,0.056086,0.109029
81,100,0.007418,0.107749,0.425704,0.098586,0.055338,0.097852,0.055332,0.101794,0.060578,0.098943,0.06153,0.098592,0.055035,0.102768
81,100,0.596087,0.928369,0.20636,0.097727,0.055523,0.100637,0.055948,0.102416,0.0598,0.100459,0.061115,0.099805,0.060616,0.112739
81,100,0.025085,0.222726,0.437035,0.099725,0.085306,0.156851,0.084904,0.159154,0.082627,0.142619,0.084755,0.143312,0.084517,0.155701
81,100,0.648952,0.916719,0.198132,0.098012,0.059234,0.104579,0.057378,0.099246,0.054741,0.096287,0.058614,0.095275,0.055374,0.104517
81,100,0.082783,0.369162,0.438784,0.098328,0.055499,0.101226,0.056364,0.09755,0.060793,0.101614,0.058372,0.091756,0.061063,0.108522
81,100,0.014839,0.174115,0.49815,0.096643,0.088389,0.167231,0.085476,0.15436,0.089598,0.153809,0.090352,0.151201,0.085627,0.159013
81,100,0.072447,0.377828,0.393646,0.093858,0.086638,0.164248,0.093764,0.163153,0.090388,0.153562,0.125999,0.210664,0.084601,0.155873
81,100,0.024662,0.217681,0.483649,0.097645,0.085335,0.156806,0.082425,0.152286,0.083329,0.144958,0.09013,0.147089,0.081894,0.15546
81,100,0.037423,0.269846,0.438175,0.093087,0.084467,0.152342,0.084604,0.151288,0.085663,0.14465,0.086125,0.147329,0.083614,0.155897
81,100,0.006808,0.1084,0.436026,0.096587,0.056701,0.103458,0.055795,0.097783,0.054811,0.092927,0.056618,0.092072,0.056143,0.099072
81,100,0.013997,0.165966,0.365271,0.09814,0.056632,0.098523,0.055311,0.096497,0.055435,0.091326,0.058262,0.092412,0.060661,0.109445
81,100,0.024655,0.232442,0.397667,0.095413,0.169831,0.321336,0.1683,0.318738,0.168102,0.30284,0.084557,0.142992,0.190077,0.367409
91,0,0.321191,0.862434,0.279701,0.118366,0.074333,0.128186,0.068268,0.121449,0.067195,0.122578,0.074277,0.122688,0.073292,0.129827
91,0,0.248705,0.782884,0.299872,0.117191,0.067862,0.123706,0.068026,0.122668,0.067246,0.113679,0.06761,0.113643,0.067405,0.125407
91,0,0.435207,0.983277,0.38131,0.121137,0.069682,0.125177,0.069862,0.123123,0.068905,0.113532,0.06958,0.114637,0.068365,0.126603
91,0,0.025828,0.268122,0.533947,0.123201,0.068821,0.121258,0.068005,0.120907,0.06795,0.114163,0.069063,0.115579,0.067749,0.125437
91,0,0.014268,0.19906,0.62558,0.118714,0.06878,0.122737,0.067035,0.120753,0.066959,0.113351,0.06766,0.115727,0.067276,0.123991
91,0,0.039465,0.326931,0.7156,0.121085,0.178646,0.351082,0.170625,0.329793,0.17014,0.311729,0.103539,0.182033,0.170765,0.33868
91,0,0.044631,0.353175,0.637041,0.12319,0.070191,0.129164,0.07191,0.128307,0.071165,0.114105,0.068914,0.113859,0.072892,0.129072
91,0,0.632745,1.13443,0.324573,0.119741,0.070363,0.135624,0.069504,0.123237,0.068766,0.114314,0.069329,0.121277,0.070848,0.132663
91,0,0.007674,0.138774,0.553514,0.124934,0.069971,0.125138,0.070619,0.124668,0.072979,0.12369,0.07573,0.120609,0.067707,0.123849
91,0,0.603463,1.11417,0.272611,0.121462,0.074777,0.131549,0.068566,0.125028,0.067628,0.113537,0.068722,0.113606,0.067704,0.125161
91,0,0.024228,0.260709,0.549633,0.118371,0.109478,0.198611,0.100996,0.188462,0.101768,0.198918,0.117821,0.203832,0.123401,0.230036
91,0,0.746652,1.31904,0.315776,0.123284,0.075076,0.138321,0.085357,0.138254,0.089968,0.135375,0.072683,0.120354,0.071439,0.134013
91,0,0.078767,0.48844,0.555506,0.119687,0.072199,0.131769,0.072727,0.12499,0.067078,0.113941,0.068219,0.114226,0.068305,0.123901
91,0,0.014557,0.203357,0.604816,0.117722,0.106156,0.201044,0.104052,0.193185,0.101766,0.179069,0.104906,0.17817,0.102137,0.192828
91,0,0.073517,0.482079,0.491017,0.123438,0.109667,0.197588,0.102164,0.188462,0.100888,0.177887,0.139973,0.242441,0.101141,0.192896
91,0,0.023985,0.262359,0.656771,0.117582,0.10201,0.192102,0.101163,0.187902,0.100945,0.176552,0.104144,0.17769,0.101085,0.193996
91,0,0.039163,0.326709,0.524242,0.11976,0.103481,0.191968,0.104632,0.191697,0.105344,0.185093,0.108568,0.184782,0.101789,0.19215
91,0,0.006434,0.132465,0.597643,0.116633,0.072386,0.126235,0.067758,0.130838,0.069476,0.117353,0.068419,0.114033,0.067427,0.123472
91,0,0.015321,0.198784,0.477668,0.120149,0.067213,0.120146,0.067165,0.119615,0.068234,0.119066,0.073583,0.120851,0.072148,0.138723
91,0,0.024059,0.261284,0.590221,0.122057,0.218372,0.410155,0.218142,0.416671,0.222546,0.396854,0.107897,0.187211,0.236209,0.480619
91,20,0.316902,0.861381,0.271109,0.117342,0.067549,0.124258,0.071252,0.126544,0.068852,0.114266,0.068908,0.113551,0.067745,0.12631
91,20,0.24386,0.779389,0.269657,0.121096,0.072521,0.129283,0.0731,0.133135,0.07217,0.121586,0.071451,0.117454,0.067572,0.126671
91,20,0.438231,1.01357,0.338786,0.117866,0.066891,0.124127,0.069421,0.123603,0.066972,0.112467,0.067909,0.113226,0.067296,0.126334
91,20,0.025173,0.259625,0.476167,0.125249,0.072129,0.12642,0.069831,0.12768,0.0723,0.122393,0.072165,0.117284,0.068694,0.123696
91,20,0.014078,0.196658,0.547394,0.121824,0.067508,0.122558,0.070684,0.140593,0.104896,0.150872,0.073614,0.146637,0.086731,0.153162
91,20,0.039292,0.339101,0.75879,0.124579,0.205697,0.381581,0.183342,0.338945,0.168813,0.308541,0.102002,0.175638,0.167741,0.327759
91,20,0.040029,0.329453,0.647097,0.121644,0.067892,0.127455,0.070484,0.125302,0.075283,0.115332,0.069758,0.116198,0.076407,0.134526
91,20,0.635891,1.1728,0.338523,0.124405,0.070134,0.131819,0.072445,0.125892,0.067469,0.113924,0.068527,0.11522,0.067908,0.128419
91,20,0.008461,0.136308,0.50919,0.118348,0.075791,0.123334,0.067232,0.121174,0.069433,0.124286,0.071474,0.116885,0.067768,0.125009
91,20,0.606146,1.15113,0.287369,0.122834,0.072109,0.129826,0.071782,0.129167,0.074922,0.126556,0.073996,0.119185,0.067936,0.126382
91,20,0.025488,0.278968,0.56063,0.12386,0.106302,0.193679,0.105829,0.191035,0.102686,0.18873,0.116859,0.200157,0.109495,0.203892
91,20,0.653329,1.18609,0.302677,0.122365,0.072782,0.12989,0.068909,0.126863,0.06774,0.113537,0.075252,0.126554,0.074704,0.135231
91,20,0.075818,0.478226,0.567726,0.115106,0.067254,0.123515,0.066588,0.119845,0.068084,0.113772,0.067516,0.114012,0.06682,0.128771
